protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000359799,0.0009726188563917,0.0008248826506013,0.0006154477541687
9606.ENSP00000278222,0.0,0.0,0.0
9606.ENSP00000261486,9.467627653783998e-05,5.15992827700214e-05,2.239625011456177e-05
9606.ENSP00000263671,9.788258712694483e-06,3.9295815932648825e-06,1.1242770760567544e-06
9606.ENSP00000385452,2.6269068170301542e-06,1.118939646182817e-06,3.367972879883067e-07
9606.ENSP00000343002,1.9923985561719704e-05,9.943629056026691e-06,3.92545465200205e-06
9606.ENSP00000474988,0.0,0.0,0.0
9606.ENSP00000355719,0.0,0.0,0.0
9606.ENSP00000363330,1.477681871067215e-05,6.367832560783158e-06,2.160655245824875e-06
9606.ENSP00000368565,0.0007363016237912,0.0005371342244752,0.0003443086553886
9606.ENSP00000346067,0.0030269749126187,0.0026283081364507,0.0019905859464001
9606.ENSP00000272418,0.0027275950793488,0.0022935172252516,0.0017205350420661
9606.ENSP00000363824,5.412693352057679e-05,2.8247055791525644e-05,1.2099227012698355e-05
9606.ENSP00000224181,5.544758293920588e-05,2.5831740494349693e-05,9.567671984582196e-06
9606.ENSP00000399518,0.000203027717261,0.0001184390843907,5.3586462171915015e-05
9606.ENSP00000348596,0.0009587306765316,0.0005788844024981,0.0002741759184893
9606.ENSP00000259254,0.0,0.0,0.0
9606.ENSP00000403465,4.301787430441791e-05,1.8701149374943613e-05,6.692791751997065e-06
9606.ENSP00000218075,0.0,0.0,0.0
9606.ENSP00000295888,0.0012705233636205,0.0007969053885262,0.0004467497801219
9606.ENSP00000350547,3.9921155783462776e-05,1.7229894112415573e-05,5.734458829519031e-06
9606.ENSP00000366340,0.0,0.0,0.0
9606.ENSP00000335017,0.0,0.0,0.0
9606.ENSP00000340523,0.0002537085339589,0.0002702152257911,0.0002290252180139
9606.ENSP00000375586,2.589288126913689e-05,1.4206538000881288e-05,6.137029303282289e-06
9606.ENSP00000307519,0.0,0.0,0.0
9606.ENSP00000406861,1.120214164485157e-05,7.244055079773988e-06,3.6466903157682033e-06
9606.ENSP00000372804,0.0003039409164816,0.0001600539511972,6.609949751220395e-05
9606.ENSP00000356674,1.4026938781435075e-05,6.654765707849063e-06,2.448792485777095e-06
9606.ENSP00000369604,0.0001735084452494,9.774909401968063e-05,4.176940224655532e-05
9606.ENSP00000349320,0.0001768157532037,8.33908005389672e-05,3.0898858899050455e-05
