,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
3605,9606.ENSP00000370521,0.0006904838119226042,0.0012419639097061008,0.001967034346307628,0.002344996752071893,0.0027937691957049537,0.003276963470852934,0.004069563339726301,0.004413859012856847,0.004999629964004271,0.0055167349928524345
3606,9606.ENSP00000309493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,9606.ENSP00000361580,3.611083081977995e-05,6.801433528380585e-05,9.613654958684492e-05,0.00012252856674876966,0.00015449355885266414,0.00019052331106195197,0.00022478784410395747,0.0002574050300836461,0.0002839370280298681,0.00030634574216037436
3608,9606.ENSP00000220849,0.002808985998854041,0.005466915288707241,0.007355039400863461,0.010138431214727461,0.012045822077197954,0.013803387453663163,0.01630957545421552,0.018358964269282296,0.02159739361377433,0.023561031630379148
3609,9606.ENSP00000406970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,9606.ENSP00000368605,0.0004982664013368776,0.0009457389896851964,0.0013404131568677258,0.0017084951614378951,0.002103151435221662,0.0026048426843772177,0.003080162678088527,0.0035297686026751762,0.0039009472329780692,0.004216988851112546
3611,9606.ENSP00000359310,0.0007666869714739732,0.0014926307594578248,0.00201540567286429,0.002780464601528365,0.003304380748886615,0.0037874374647799414,0.004473359851544956,0.005037304152210709,0.005923179902310949,0.006449802705901675
3612,9606.ENSP00000351206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,9606.ENSP00000321309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614,9606.ENSP00000324510,7.215664277282485e-05,0.0001418322688095941,0.00020270793834242795,0.0002569560122083203,0.00031520013908448163,0.00039059985647327267,0.00046337253297679126,0.0005302289034716523,0.0005880919131868723,0.0006362996507505159
3615,9606.ENSP00000301202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,9606.ENSP00000311343,0.0035946667194366455,0.006489557199529372,0.010237661292194389,0.012174593735835515,0.01448368416458834,0.017016773927025497,0.021103258419316262,0.022880141768837348,0.02589793092920445,0.028561274593812414
3617,9606.ENSP00000311684,0.0023591715798829682,0.005069075668870937,0.0073026353638852015,0.009193979472911451,0.010922762114205398,0.012916564352053683,0.014890894635755103,0.016863565913808998,0.01809582905843854,0.02004596102051437
3618,9606.ENSP00000432119,0.002385552186751738,0.005233847346971743,0.007534859549195971,0.00936459861259209,0.011169261466420721,0.013161668604880106,0.01521737732400652,0.01726383436471224,0.018546555285865907,0.020581134434905834
3619,9606.ENSP00000233630,0.003036769456230104,0.00434176189446589,0.006668864902167115,0.008657197853608523,0.010747534412075765,0.01249994695535861,0.014133291238977108,0.01599174121656688,0.017614168602449354,0.018901089402788784
3620,9606.ENSP00000278937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,9606.ENSP00000234195,0.0006808959442423657,0.001221382601215737,0.0019366280175745487,0.0023172962173703127,0.002783030617138138,0.003254234998166794,0.004044515600980958,0.004389521505800076,0.004967715398379369,0.005482878779730527
3622,9606.ENSP00000256010,0.00021921547340753023,0.00042753672187245684,0.0005795061542812618,0.0007989077375896159,0.0009498680919932667,0.0010879302863031626,0.0012837818712796434,0.0014475850848612026,0.0017018210419337265,0.001848559233621927
3623,9606.ENSP00000387739,0.001010579762805719,0.0018289795698365197,0.0028880737227154896,0.003445887181442231,0.004116198353585787,0.004829706842429005,0.006003224876621971,0.006515947621664964,0.0073757465070229955,0.008126936030748766
3624,9606.ENSP00000361900,0.0019835901184706017,0.0038687687410856597,0.005222322237386834,0.007221355655929074,0.008589946635765955,0.009859644262178335,0.011646709717751946,0.013098610259476118,0.015388281295599882,0.01675317424815148
3625,9606.ENSP00000347872,0.0004859592609136598,0.0010506766429898562,0.0015113118715817109,0.0018963122583954828,0.002254849074233789,0.0026660199382604333,0.0030767041516810423,0.0034856225865951274,0.0037430241172842216,0.00415304975649633
3626,9606.ENSP00000363929,0.0015807136151124723,0.0030886528693372384,0.004158045172516722,0.005776312042144127,0.0068911733396817,0.007930797306471504,0.00936785920202965,0.010515755602682475,0.012337603911873884,0.013437981127935927
3627,9606.ENSP00000320147,0.00594831770285964,0.011618021118920296,0.015647863765479997,0.021716236078646034,0.025885009206831455,0.029778755240840837,0.035173734911950305,0.039499831647844985,0.046355949860299006,0.0504818479239475
3628,9606.ENSP00000254051,0.0007633931054442655,0.0013691201493202243,0.0021796652908960823,0.0026011300142272376,0.003090859725489281,0.003623086762672756,0.004502523090195609,0.004882491470198147,0.005538697045267327,0.006113940926297801
