,protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0
0,9606.ENSP00000290122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9606.ENSP00000345563,6.800740474873581e-07,1.1950970485491784e-06,1.538699014189753e-06,1.8050141534785565e-06,2.203912934002878e-06,2.6187703590446924e-06,2.99648646052567e-06,3.431086175300764e-06,3.8039332107839693e-06,4.013959700905542e-06
2,9606.ENSP00000415436,0.00039911718336218887,0.0005661648380528661,0.0006484561054175352,0.001146124474648453,0.0012004983818101119,0.0012784654725406784,0.0013409908983992415,0.001475597218128836,0.0015477051913334939,0.0016639844145649014
3,9606.ENSP00000370215,3.9709828667150505e-05,6.680586459155343e-05,0.00010421036341391236,0.00012986388902895714,0.0001685479853416394,0.0001930241435390064,0.00023771656292538386,0.0002821628231328656,0.00031723832075147054,0.00035354252238362777
4,9606.ENSP00000355593,0.0008440473444271796,0.0027523894317420436,0.0033250201691269496,0.003814762840548558,0.004242575094485946,0.016898604249001175,0.021099318286358075,0.021487535993156115,0.022601177154442112,0.02322807986415941
5,9606.ENSP00000311679,2.0414453222936467e-05,0.0010476240323803137,0.0010606496244273634,0.001066283077884444,0.0010786760822883647,0.0010870276973837427,0.0011035326294084747,0.001119805921349837,0.0011348368153463791,0.0011466834277037879
6,9606.ENSP00000371800,7.35428045455096e-05,0.00019026302369366826,0.00027555370803534275,0.0005541104247285898,0.0007017768408252663,0.005291749102592279,0.005394173214135748,0.005448733580491361,0.005512385073213464,0.00557657922643774
7,9606.ENSP00000483570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9606.ENSP00000233997,2.8161042872214242e-05,4.724381096109557e-05,7.362306248140155e-05,0.00010174709592995108,0.0001280358947164755,0.00015345324639435087,0.00017823551501522982,0.00019722483925193387,0.00020750838607293926,0.00023307872368467805
9,9606.ENSP00000230256,0.014476010018865193,0.01447859079629133,0.014481552468676245,0.014484554183672468,0.014492214424568921,0.01449408599363049,0.014496762945154363,0.014499611670989556,0.01450233692406627,0.014505350223001751
10,9606.ENSP00000458570,8.459373204362908e-06,3.742371613543134e-05,5.597951474609847e-05,6.328665245606685e-05,7.145856516520299e-05,9.488868817245988e-05,0.00010328192032704628,0.00011249413532842734,0.00012212823348411097,0.00012841257257856543
11,9606.ENSP00000322450,0.0002549415549430409,0.000573201703254162,0.0008067233111508317,0.0011697159465253782,0.0013165287968600577,0.0018425802241642665,0.0023448354020363287,0.0025055571289827935,0.004204066057985496,0.007569062346946444
