,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14077,9606.ENSP00000419952,0.0004713480011560023,0.001011275173368631,0.001647799577767728,0.0021193719112488907,0.002445458430884173,0.0031695438556198496,0.003633183161582565,0.004095767686521867,0.004624759982107207,0.00509091073035961
14078,9606.ENSP00000362121,0.0003802249120781198,0.001085886706277961,0.0021721005177823827,0.0028758471926266793,0.003586271639505867,0.004299830132367788,0.004813607258256525,0.005576373758231057,0.0063349666525027715,0.007234437623992562
14079,9606.ENSP00000376458,0.00024284612027258845,0.0004465197525860276,0.0007557434746559011,0.0009999269850595738,0.0012465429417716223,0.0014315490998342284,0.001657117240029038,0.001920954890010762,0.0021888068549742457,0.002376254960836377
14080,9606.ENSP00000422338,0.00023150356537371408,0.0004993601360183675,0.0008159885146596935,0.0010682959600671893,0.0012362889774522046,0.0016113913279696135,0.0018455202443874441,0.002076679948004312,0.002339985103390063,0.0025729968001542147
14081,9606.ENSP00000349401,0.00012980016890651314,0.000357161377905868,0.0007149288248911034,0.0009428832427147427,0.0011618680500760092,0.0014188064869813388,0.0015757149349155952,0.0020496482320595533,0.0022918579234101344,0.0025709297997309477
14082,9606.ENSP00000349824,0.000879080907907337,0.0016218009041040204,0.0027481864526635036,0.0036266551687731408,0.004500409457250498,0.005165308881259989,0.005950351489445893,0.006896170769323362,0.007842809980502352,0.008506318750733044
14083,9606.ENSP00000362390,0.00035072142236458603,0.0006119933514128206,0.0009915198188537033,0.0013690875257452717,0.0016560442545596743,0.001943180495800334,0.002148193370885565,0.002317503640369978,0.002485408111169818,0.0029094762739987345
14084,9606.ENSP00000292574,8.119306357912137e-06,2.3342930489889113e-05,4.664043075308655e-05,6.182886482974936e-05,7.705045646844155e-05,9.223366356536644e-05,0.00010333058156675179,0.00011991732088745266,0.00013615060328220352,0.00015537995881231836
14085,9606.ENSP00000363211,0.0004769297520397231,0.0010396817524451762,0.0016961949804681353,0.002183139316912275,0.0025343335000798106,0.0033144669178000186,0.0038047646194172557,0.004277389540220611,0.004828757639188552,0.005306902228767285
14086,9606.ENSP00000406197,4.705783908320882e-05,8.533092295692768e-05,0.00013867880784346198,0.00019346034218870045,0.00023412118503074453,0.00027339109897184244,0.0003018728780261881,0.0003261854176344059,0.0003510954988996673,0.00040756253474683035
14087,9606.ENSP00000435299,7.273063511092914e-05,0.0001253215737051505,0.00018996415747096762,0.00023830397140045534,0.0003156467078042624,0.0004013410020888841,0.0004413987376210571,0.0004943296130477393,0.0005593924774984771,0.0006201193777997105
14088,9606.ENSP00000452552,0.0008264879397756886,0.0016193827032111585,0.0025824365875450894,0.003295483282272471,0.0039031323794915807,0.004985158648196375,0.0056772433235892095,0.00638431156767183,0.007201638978585834,0.007891117864346597
14089,9606.ENSP00000331065,0.00041987234362750314,0.0007618309136887547,0.0012885301493952284,0.001705758526441059,0.002120166782333399,0.0024346371665160405,0.002796924236463383,0.003241492066081264,0.0036853325509582646,0.003996433135398547
14090,9606.ENSP00000353032,0.0003111862752120942,0.000529009303136263,0.0008118588466459187,0.0010165768926526653,0.0013386125519900816,0.0017048858044290682,0.001877294943369634,0.0020989273662053165,0.0023781527206665487,0.002633922652421461
14091,9606.ENSP00000297494,0.0013488190816133283,0.002460462652379647,0.00418372997228289,0.005530675814952701,0.0068927251631976105,0.007913043205917347,0.00912131652876269,0.010560023743892089,0.011997440880804788,0.013018536708841566
14092,9606.ENSP00000442682,0.0007509396818932146,0.001607785754458746,0.002635031516547315,0.0033624879833951127,0.0038785711585660465,0.005041555865318514,0.005786271656688768,0.00652330740558682,0.007403856077871751,0.008167212770786136
14093,9606.ENSP00000342137,0.0011746402451535687,0.002055838383967057,0.003088168094109278,0.0038884257301106118,0.005155079183168709,0.006516069151984993,0.007176710314524826,0.008028638498217333,0.009058484785782639,0.010054719052277505
14094,9606.ENSP00000371348,0.00014796874256717274,0.0002649696875778318,0.00043117798213643255,0.0006010839897498954,0.0007281600692294887,0.000852198889333522,0.0009423043939023046,0.0010178806751355296,0.0010934419274235552,0.0012724771527246048
14095,9606.ENSP00000303158,0.005394690437242389,0.009591463138349354,0.015594279917422682,0.02158076805062592,0.02607355354120955,0.03057714382885024,0.03388257874757983,0.03658605655073188,0.039279065938899294,0.0458864456450101
