protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,go_sim,sub_sim,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000466937,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035952849,0.08128655,0.026929982,0.029411765,0.049180328,0.086956522,0.012461059,0.0,0.0,0.021210231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.043984088,0.13291992,3.43e-07,2.55e-05,8.47e-06,2.06e-06,1,1,1,1,0,0,0.1666666666666666,0.1327311599008107,-72.10000000000001,72.10000000000001,0
9606.ENSP00000363081,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007170923,0.033918129,0.003590664,0.039915966,0.020491803,0.0,0.00623053,0.014705882,0.0,0.006862133,0.014675052,0.0,0.043165468,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014486227,0.26092892,2.43e-06,1.29e-05,5.27e-06,1.53e-06,1,1,1,1,0,0,0.2981423969999719,-0.1211428704894315,-66.8,66.8,0
9606.ENSP00000433847,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001247661,0.002096436,0.0,0.028776978,0.008474576,0.0,0.0,0.0,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000675524,0.04374,1.22e-06,2.69e-06,1.13e-06,3.16e-07,1,1,1,1,0,0,0.629940788348712,-0.0135300492336457,-73.60000000000001,73.60000000000001,0
9606.ENSP00000258829,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016404715,0.019298246,0.005385996,0.031512605,0.028688525,0.0,0.009345794,0.073529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.017563612,0.10521984,6.07e-05,2.57e-05,1.79e-05,8.85e-06,1,1,1,0,0,0,0.6666666666666666,-0.0699615888493214,-73.7,73.7,0
9606.ENSP00000259199,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009823,0.005847953,0.010771993,0.010504202,0.008196721,0.0,0.0,0.0,0.0,0.002495321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005854537,0.205275868,8.67e-07,3.41e-06,1.18e-06,2.98e-07,1,1,1,1,0,0,0.0,-0.0123836996763387,-56.900000000000006,56.900000000000006,0
9606.ENSP00000333283,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008153242,0.004678363,0.014362657,0.016806723,0.016393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111595466,0.068376068,0.02919708,0.058823529,0.0,0.0,0.125,0.017241379,0.0,1,0.021391578,0.4946088,1.58e-06,1.48e-05,6.09e-06,1.73e-06,1,1,1,1,0,0,0.6666666666666666,0.014461883052215,-53.5,53.5,0
9606.ENSP00000221498,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005992141,0.006432749,0.005385996,0.004201681,0.008196721,0.0,0.0,0.014705882,0.0,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006379944,0.05060968,5.28e-06,8.38e-06,3.89e-06,1.24e-06,1,1,1,1,0,0,0.4472135954999579,-0.1050430653518987,-71.9,71.9,0
9606.ENSP00000377424,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007367387,0.028070175,0.003590664,0.004201681,0.024590164,0.0,0.003115265,0.0,0.070422535,0.007485964,0.014675052,0.022727273,0.021582734,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012609773,0.19303,0.000205255,9.27e-05,8.8e-05,5.22e-05,1,1,1,0,0,0,0.4714045207910316,-0.2098263748963846,11.5,11.5,0
9606.ENSP00000325785,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094891945,0.083625731,0.113105925,0.073529412,0.045081967,0.260869565,0.015576324,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013949433,0.004273504,0.01459854,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.094047887,0.28245483,1.89e-05,4.48e-05,1.96e-05,7.21e-06,1,1,1,0,0,0,0.3535533905932737,0.0626469271626087,-61.5,61.5,0
9606.ENSP00000253381,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-05,0.000584795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000150116,0.01239084,1.08e-07,1.67e-07,5.15e-08,1.22e-08,1,1,1,1,0,0,0.0,0.0308806046463315,-73.7,73.7,0
9606.ENSP00000278853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001743679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000225175,0.069255,1.33e-07,1.76e-06,4.94e-07,9.23e-08,1,1,1,1,0,0,0.3849001794597505,0.0484808621545073,-73.7,73.7,0
9606.ENSP00000359216,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022102161,0.020467836,0.005385996,0.029411765,0.036885246,0.0,0.012461059,0.0,0.0,0.004990643,0.006289308,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.046207498,0.021367521,0.00729927,0.068627451,0.0,0.0,0.0,0.0,0.0,1,0.027696465,0.37152,5.16e-06,1.52e-05,6.86e-06,2.33e-06,1,1,1,0,0,0,0.4714045207910316,-0.1044172630087588,-64.0,64.0,0
9606.ENSP00000226460,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.51e-05,0.0137781,1.17e-07,5.68e-07,1.73e-07,3.49e-08,1,1,1,1,0,0,0.0,0.0923548212062649,-73.7,73.7,0
9606.ENSP00000376522,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007072692,0.023976608,0.010771993,0.008403361,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009457329,0.21989772,3.07e-06,3.03e-06,1.67e-06,6.89e-07,1,1,1,0,0,0,0.4444444444444444,-0.1478293623736841,-69.8,69.8,0
9606.ENSP00000319060,0,0,0,0,0.096153846,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.067878193,0.187719298,0.062836625,0.077731092,0.06147541,0.043478261,0.003115265,0.044117647,0.084507042,0.031815346,0.031446541,0.034090909,0.043165468,0.033898305,0.0,0.015151515,0.0,0.0,0.011333915,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.090895444,0.429908175,4.38e-05,6.98e-05,3.63e-05,1.57e-05,1,1,1,0,0,0,0.8249579113843053,0.2736487386032569,-54.1,54.1,0
9606.ENSP00000275364,0,0,0,0,0.057692308,0.266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093418468,0.18128655,0.044883303,0.155462185,0.18852459,0.217391304,0.046728972,0.088235294,0.0,0.014971928,0.039832285,0.0,0.021582734,0.050847458,0.0,0.0,0.0,0.0,0.008718396,0.034188034,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,1,0.113412895,0.59567816,1.95e-05,8.97e-05,4.13e-05,1.58e-05,1,1,1,0,0,0,0.6666666666666666,0.1051391862103411,-63.2,63.2,0
9606.ENSP00000405965,0,1,0,0,0.230769231,0.2,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.790667976,0.518128655,0.542190305,0.460084034,0.491803279,0.130434783,0.330218069,0.191176471,0.169014085,0.074235808,0.056603774,0.102272727,0.179856115,0.059322034,0.090909091,0.015151515,0.0,0.0,0.068003487,0.068376068,0.02919708,0.098039216,0.02,0.0,0.282894737,0.034482759,0.0,1,0.756136005,0.76949334,0.00862069,0.001816964,0.002339547,0.002198805,1,1,0,0,0,0,0.3849001794597505,0.0358226082999464,261.7,261.7,0
9606.ENSP00000461433,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01611002,0.019883041,0.019748654,0.018907563,0.012295082,0.043478261,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01681303,0.203339724,0.000126775,2.63e-05,2.29e-05,1.37e-05,1,1,1,0,0,0,0.5773502691896257,-0.2179884852712559,-66.0,66.0,0
9606.ENSP00000372005,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037229862,0.038011696,0.035906643,0.016806723,0.024590164,0.0,0.00623053,0.014705882,0.0,0.009357455,0.006289308,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.030514385,0.025641026,0.00729927,0.0,0.02,0.0,0.0,0.0,0.0,1,0.040831645,0.770456456,6.34e-06,1.86e-05,7.36e-06,2.27e-06,1,1,1,0,0,0,0.5,0.0467404170745532,-52.6,52.6,0
9606.ENSP00000363524,0,0,0,0,0.115384615,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074165029,0.085964912,0.098743268,0.117647059,0.040983607,0.043478261,0.040498442,0.0,0.0,0.036182158,0.016771488,0.011363636,0.050359712,0.0,0.0,0.03030303,0.0,0.0,0.134263296,0.038461538,0.02189781,0.029411765,0.0,0.0,0.046052632,0.0,0.0,1,0.097275388,0.376859196,1.76e-05,5.34e-05,2.66e-05,1.09e-05,1,1,1,0,0,0,0.4444444444444444,0.0657248357188376,-25.0,25.0,0
9606.ENSP00000360715,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009528487,0.007602339,0.028725314,0.004201681,0.008196721,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.362068966,0.0,1,0.01230954,0.318380565,1.04e-05,1.97e-05,1.17e-05,4.64e-06,1,1,1,0,0,0,0.5773502691896257,-0.0730938497294145,-50.6,50.6,0
9606.ENSP00000367494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042829077,0.025146199,0.064631957,0.021008403,0.016393443,0.0,0.003115265,0.0,0.0,0.003119152,0.0,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040231179,0.183243144,9.33e-07,1.12e-05,4.04e-06,1.07e-06,1,1,1,1,0,0,0.7378647873726218,0.0162653771926291,-67.7,67.7,0
9606.ENSP00000360635,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008644401,0.029824561,0.061041293,0.012605042,0.008196721,0.0,0.018691589,0.0,0.0,0.00062383,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01433611,0.146205304,0.000126775,4.65e-05,3.41e-05,1.76e-05,1,1,1,0,0,0,0.5039526306789696,-0.0791718330464722,-3.9000000000000057,3.9000000000000057,0
9606.ENSP00000355437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005992141,0.002339181,0.008976661,0.00210084,0.016393443,0.0,0.009345794,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00615477,0.267673692,2.3e-07,3.77e-06,1.36e-06,3.44e-07,1,1,1,1,0,0,0.0,-0.0550073475831133,-73.7,73.7,0
9606.ENSP00000442304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008385744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000300233,0.014730534,1.81e-07,5.74e-07,1.88e-07,4.51e-08,1,1,1,1,0,0,0.0,0.6590810536162406,-73.2,73.2,0
9606.ENSP00000469836,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000392927,0.0,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000375291,0.030264948,1.34e-07,4.59e-07,1.66e-07,4.07e-08,1,1,1,1,0,0,0.5443310539518174,0.0968510697947111,-58.900000000000006,58.900000000000006,0
9606.ENSP00000308897,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149410609,0.088304094,0.129263914,0.069327731,0.081967213,0.086956522,0.258566978,0.029411765,0.028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026155187,0.02991453,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1,0.144562036,0.72760688,1.28e-05,9.28e-05,3.15e-05,8.45e-06,1,1,1,0,0,0,0.2357022603955158,0.0379357725409417,-12.700000000000005,12.700000000000005,0
9606.ENSP00000464890,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007563851,0.010526316,0.001795332,0.008403361,0.008196721,0.0,0.00623053,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007881108,0.119635362,1.75e-05,1.39e-05,7.31e-06,2.46e-06,1,1,1,1,0,0,0.4714045207910316,-0.0030013994397681,-73.5,73.5,0
9606.ENSP00000261880,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697446,0.004678363,0.012567325,0.00210084,0.0,0.0,0.028037383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007205584,0.18419424,7.37e-07,5.57e-06,2.42e-06,7.21e-07,1,1,1,1,0,0,0.5962847939999439,0.1976110882443387,-8.700000000000003,8.700000000000003,1
9606.ENSP00000360183,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105009823,0.044444444,0.258527828,0.035714286,0.024590164,0.086956522,0.052959502,0.0,0.0,0.006238303,0.004192872,0.022727273,0.079136691,0.008474576,0.0,0.0,0.0,0.0,0.034873583,0.017094017,0.051094891,0.039215686,0.04,0.125,0.164473684,0.0,0.0,1,0.108459056,0.486360495,5.32e-05,9.62e-05,6.41e-05,3.04e-05,1,1,1,0,0,0,0.7453559924999299,-0.0503122456228504,-19.0,19.0,0
9606.ENSP00000334072,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375246,0.0,0.0,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001275989,0.089208,5.16e-06,9.47e-07,8.66e-07,5.31e-07,1,1,1,0,0,0,0.5039526306789696,-0.0131847144392747,-70.4,70.4,0
9606.ENSP00000387187,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005599214,0.004678363,0.005385996,0.0,0.004098361,0.0,0.0,0.0,0.0,0.011228946,0.01048218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006905352,0.147649152,1.38e-06,3.1e-06,1.31e-06,3.87e-07,1,1,1,1,0,0,0.3849001794597505,0.0471338272851561,954.6,954.6,0
9606.ENSP00000248244,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018565815,0.033918129,0.003590664,0.023109244,0.110655738,0.0,0.012461059,0.014705882,0.0,0.01933874,0.025157233,0.0,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.014821273,0.042735043,0.0,0.049019608,0.04,0.0,0.0,0.0,0.0,1,0.027921639,0.474585958,6.78e-06,2.1e-05,9.78e-06,3.12e-06,1,1,1,1,0,0,0.7378647873726218,0.4447092002545802,-59.8,59.8,0
9606.ENSP00000340220,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001866405,0.001169591,0.0,0.010504202,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026571,0.144755022,1.13e-06,3.1e-06,1.24e-06,3.5e-07,1,1,1,1,0,0,0.0,0.0,-63.0,63.0,0
9606.ENSP00000395259,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028978389,0.039766082,0.039497307,0.021008403,0.004098361,0.0,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.030173384,0.1839915,1.13e-05,1.84e-05,1.19e-05,5.94e-06,1,1,1,0,0,0,0.5962847939999439,-0.014775950234483,-73.0,73.0,0
9606.ENSP00000256785,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001473477,0.002923977,0.0,0.004201681,0.0,0.0,0.0,0.0,0.0,0.00062383,0.002096436,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001876454,0.18047421,4.44e-07,3e-06,1.02e-06,2.38e-07,1,1,1,1,0,0,0.0,0.1654621297025269,-73.7,73.7,0
9606.ENSP00000349205,0,0,0,0,0.038461538,0.066666667,0.166666667,0.0,0.083333333,0.0,0.0,0.0,0.0,0.041650295,0.116374269,0.071813285,0.021008403,0.028688525,0.0,0.018691589,0.029411765,0.0,0.034310667,0.023060797,0.022727273,0.100719424,0.016949153,0.045454545,0.0,0.0,0.161290323,0.039232781,0.106837607,0.00729927,0.205882353,0.06,0.0,0.072368421,0.0,0.0,1,0.066726713,0.558642798,3.99e-05,6.13e-05,3.67e-05,1.75e-05,1,1,1,0,0,0,0.6666666666666666,-0.0080406452799818,-61.0,61.0,1
9606.ENSP00000440626,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375246,0.002923977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001501163,0.07450278,2.04e-05,3.11e-06,3.22e-06,2.06e-06,1,1,1,0,0,0,0.4472135954999579,-0.112071451854499,-73.7,73.7,0
9606.ENSP00000442793,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002259332,0.001754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001951512,0.044777502,7.36e-07,8.74e-07,3.99e-07,1.26e-07,1,1,1,1,0,0,0.629940788348712,0.0544980724781432,-73.5,73.5,0
9606.ENSP00000264499,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02848723,0.025730994,0.010771993,0.014705882,0.016393443,0.0,0.015576324,0.0,0.0,0.004990643,0.006289308,0.011363636,0.0,0.0,0.0,0.015151515,0.0,0.0,0.004359198,0.012820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02829693,0.2792706,1.54e-06,2.33e-05,8.34e-06,2.14e-06,1,1,1,1,0,0,0.4714045207910316,0.0991814995465413,-63.5,63.5,0
9606.ENSP00000370607,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003438114,0.005847953,0.008976661,0.00210084,0.008196721,0.0,0.0,0.0,0.0,0.009357455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005103956,0.06579936,5.78e-06,9.48e-06,3.91e-06,1.12e-06,1,1,1,1,0,0,0.5962847939999439,0.0011627033729225,-73.5,73.5,0
9606.ENSP00000345064,0,0,0,0,0.019230769,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.032318271,0.064912281,0.021543986,0.046218487,0.069672131,0.043478261,0.012461059,0.0,0.169014085,0.013724267,0.071278826,0.022727273,0.050359712,0.033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04345868,0.316386,1.39e-05,4.39e-05,1.79e-05,5.74e-06,1,1,1,0,0,0,0.5962847939999439,-0.1637252784676476,-72.9,72.9,0
9606.ENSP00000308759,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019842829,0.042105263,0.023339318,0.012605042,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.022217218,0.17484768,1.63e-05,1.14e-05,6.51e-06,2.7e-06,1,1,1,0,0,0,0.4714045207910316,0.1979711361916905,-66.4,66.4,0
9606.ENSP00000416418,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002848723,0.0,0.0,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.00062383,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002551978,0.089208,9.77e-06,7.22e-06,4.92e-06,2.06e-06,1,1,1,0,0,0,0.6804138174397718,0.075453516841183,-68.10000000000001,68.10000000000001,0
9606.ENSP00000359729,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004223969,0.010526316,0.0,0.00210084,0.004098361,0.043478261,0.0,0.0,0.0,0.007485964,0.018867925,0.0,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006605119,0.07871644,9.77e-06,1.25e-05,6.57e-06,2.19e-06,1,1,1,1,0,0,0.5,0.0525396383729177,-60.0,60.0,0
9606.ENSP00000313875,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008251473,0.00994152,0.003590664,0.008403361,0.012295082,0.0,0.0,0.0,0.0,0.040548971,0.044025157,0.0,0.071942446,0.025423729,0.090909091,0.060606061,0.0,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016287623,0.344468432,9.19e-06,1.5e-05,6.64e-06,2.3e-06,1,1,1,0,0,0,0.6666666666666666,0.2718492756552361,17.5,17.5,0
9606.ENSP00000334940,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000982318,0.001754386,0.001795332,0.0,0.0,0.0,0.003115265,0.0,0.0,0.007485964,0.014675052,0.0,0.007194245,0.016949153,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00285221,0.078687168,6.27e-07,2.32e-06,9.26e-07,2.55e-07,1,1,1,1,0,0,0.6666666666666666,0.0,-73.4,73.4,0
9606.ENSP00000380903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037426326,0.047953216,0.023339318,0.033613445,0.045081967,0.130434783,0.012461059,0.029411765,0.0,0.013100437,0.027253669,0.011363636,0.028776978,0.016949153,0.0,0.0,0.0,0.0,0.02092415,0.02991453,0.0,0.029411765,0.02,0.0,0.032894737,0.017241379,0.0,1,0.044584553,0.3287232,8.71e-05,4.51e-05,2.01e-05,6.52e-06,1,1,1,1,0,0,0.5962847939999439,0.0476752866020039,-73.60000000000001,73.60000000000001,0
9606.ENSP00000365261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491159,0.000584795,0.001795332,0.0,0.0,0.0,0.0,0.0,0.0,0.003119152,0.004192872,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001125873,0.0872016,1.2e-07,1.22e-06,4.02e-07,8.99e-08,1,1,1,1,0,0,0.7559289460184544,0.1279881261433399,-73.7,73.7,0
9606.ENSP00000382675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006238303,0.006289308,0.0,0.007194245,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001125873,0.181665376,2.11e-07,4.87e-07,1.93e-07,5.35e-08,1,1,1,1,0,0,0.0,-0.0995210332199627,-73.60000000000001,73.60000000000001,0
9606.ENSP00000451000,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057760314,0.060818713,0.039497307,0.044117647,0.045081967,0.0,0.115264798,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05907078,0.32020716,8.58e-06,2.82e-05,1.37e-05,5.02e-06,1,1,1,0,0,0,0.3849001794597505,0.0980022691657392,-41.3,41.3,0
