protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000412461,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805501,0.02748538,0.014362657,0.008403361,0.016393443,0.086956522,0.00623053,0.0,0.0,0.003742982,0.004192872,0.0,0.021582734,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014185994,0.156606296,9.84e-07,6.585295266521098e-06,2.8003893009722914e-06,8.325523817616438e-07,0.8164965809277261,-0.1319390163739583,1,1,1,1,0,0,-73.4,73.4,0
9606.ENSP00000385579,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196464,0.001754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000375291,0.06422976,2.59e-07,7.159780354300879e-07,2.2333156583879845e-07,4.962706584018941e-08,0.0,0.0,1,1,1,1,0,0,-67.4,67.4,0
9606.ENSP00000386125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964637,0.003508772,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026571,0.048321472,3.52e-07,1.2088515996996762e-06,4.647609608643358e-07,1.2434199639758276e-07,0.5443310539518174,0.141593759476846,1,1,1,1,0,0,-62.3,62.3,0
9606.ENSP00000284116,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014931238,0.008187135,0.010771993,0.031512605,0.032786885,0.0,0.003115265,0.029411765,0.084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.362068966,0.0,1,0.017788786,0.17236395,2.34e-05,3.2993346233162936e-05,2.1845705113960846e-05,1.0239746132683065e-05,0.6804138174397718,-0.0504996145881406,1,1,1,0,0,0,-73.10000000000001,73.10000000000001,0
9606.ENSP00000384851,0,0,0,0,0.173076923,0.266666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.083988212,0.173099415,0.052064632,0.115546218,0.204918033,0.043478261,0.124610592,0.235294118,0.014084507,0.035558328,0.039832285,0.034090909,0.028776978,0.050847458,0.0,0.03030303,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.108759288,0.724160808,0.000143678,0.0001321713551493,0.0001153649868653,6.622979833356633e-05,0.3779644730092272,0.1442627211793458,1,1,1,0,0,0,-21.700000000000003,21.700000000000003,0
9606.ENSP00000346643,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021905697,0.03625731,0.012567325,0.033613445,0.028688525,0.043478261,0.009345794,0.0,0.0,0.03930131,0.0,0.045454545,0.028776978,0.025423729,0.0,0.0,0.0,0.0,0.044463819,0.021367521,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1,0.034226526,0.209103552,1.28e-05,2.079531220938307e-05,9.730935458271077e-06,3.51602814512687e-06,0.5962847939999439,0.0259075007577093,1,1,1,0,0,0,-73.2,73.2,0
9606.ENSP00000288462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002554028,0.000584795,0.003590664,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002326803,0.06285762,5.51e-08,5.820580912922981e-07,1.9405129941897746e-07,4.7062220533171035e-08,0.4714045207910316,-0.0353821533234948,1,1,1,1,0,0,-73.0,73.0,0
9606.ENSP00000350024,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005108055,0.026900585,0.003590664,0.006302521,0.024590164,0.0,0.003115265,0.014705882,0.070422535,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009307213,0.200895552,0.000205255,8.637137152420996e-05,8.420344357222701e-05,5.087766212938232e-05,0.4714045207910316,-0.3231415096323642,1,1,1,0,0,0,-63.900000000000006,63.900000000000006,0
9606.ENSP00000319417,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626719,0.011695906,0.014362657,0.0,0.0,0.0,0.0,0.0,0.0,0.006238303,0.002096436,0.0,0.0,0.0,0.0,0.015151515,0.0,0.0,0.034001744,0.017094017,0.02919708,0.058823529,0.0,0.0,0.0,0.0,0.0,1,0.01433611,0.52989552,1.43e-06,9.374803301725105e-06,3.6318580402725754e-06,9.866256124680837e-07,0.4216370213557839,-0.1175980819864886,1,1,1,1,0,0,-62.6,62.6,0
9606.ENSP00000379217,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080451866,0.047953216,0.10951526,0.031512605,0.004098361,0.0,0.062305296,0.044117647,0.0,0.008109794,0.008385744,0.011363636,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07670945,0.41403663,8.58e-06,4.433679202110559e-05,1.818001308716709e-05,5.518077835070367e-06,0.3849001794597505,0.0,1,1,1,0,0,0,-38.3,38.3,0
9606.ENSP00000339813,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072888016,0.059649123,0.068222621,0.025210084,0.06147541,0.043478261,0.031152648,0.029411765,0.014084507,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.069428807,0.199092432,0.000121418,4.464432874736268e-05,2.879274130346043e-05,1.4756205214279938e-05,0.5773502691896257,-0.0318054292357207,1,1,1,0,0,0,-62.400000000000006,62.400000000000006,0
9606.ENSP00000370372,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030353635,0.056725146,0.035906643,0.021008403,0.012295082,0.0,0.0,0.014705882,0.0,0.001247661,0.004192872,0.0,0.0,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.033551002,0.179347728,1.14e-06,1.7902048872628237e-05,7.1487300705023954e-06,2.0268677870659434e-06,0.3333333333333333,-0.0575813212831463,1,1,1,1,0,0,-64.3,64.3,0
9606.ENSP00000218348,0,0,0,0,0.057692308,0.066666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.109332024,0.11871345,0.107719928,0.098739496,0.118852459,0.0,0.133956386,0.014705882,0.0,0.018091079,0.016771488,0.0,0.043165468,0.0,0.0,0.060606061,0.0,0.0,0.06277245,0.11965812,0.0,0.0,0.0,0.0,0.059210526,0.0,0.0,1,0.124371388,0.602229166,3e-05,6.543013750411517e-05,3.221335344322646e-05,1.24724780101258e-05,0.6666666666666666,-0.0583673528707695,1,1,1,0,0,0,-27.800000000000004,27.800000000000004,0
9606.ENSP00000374071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491159,0.000584795,0.0,0.0,0.0,0.0,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000600465,0.0625482,1.17e-07,3.997034304544577e-07,1.3752656635763925e-07,3.3859108807010945e-08,0.3333333333333333,-0.0626565837357197,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000323795,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652259,0.004093567,0.010771993,0.008403361,0.008196721,0.086956522,0.0,0.0,0.070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003978083,0.140182236,1.22e-06,5.6270573752019275e-06,2.123533593295645e-06,5.640724173178528e-07,0.0,0.1090785274713293,1,1,1,1,0,0,-72.9,72.9,0
9606.ENSP00000378286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805501,0.007602339,0.014362657,0.004201681,0.008196721,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010207911,0.22718304,1.53e-06,5.6115172399089866e-06,2.485535811938389e-06,7.375586261770922e-07,0.3849001794597505,-0.0012255581037057,1,1,1,1,0,0,-69.10000000000001,69.10000000000001,0
9606.ENSP00000366843,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140275049,0.113450292,0.078994614,0.132352941,0.168032787,0.217391304,0.034267913,0.058823529,0.0,0.014348097,0.01048218,0.0,0.064748201,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.137581626,0.324806328,0.000148633,9.809340071604918e-05,5.7476143685498094e-05,2.687281921950778e-05,0.4714045207910316,-0.0049592503707052,1,1,1,0,0,0,-51.2,51.2,0
9606.ENSP00000246186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324165,0.004678363,0.0,0.0,0.008196721,0.0,0.0,0.0,0.0,0.009981285,0.012578616,0.0,0.014388489,0.033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00532913,0.2074904,8.87e-07,7.571151066183568e-06,2.556255813176064e-06,5.970194925085341e-07,0.5039526306789696,-0.0549289049013695,1,1,1,1,0,0,-72.8,72.8,0
9606.ENSP00000462729,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038310413,0.06374269,0.041292639,0.056722689,0.069672131,0.043478261,0.052959502,0.044117647,0.0,0.002495321,0.002096436,0.0,0.050359712,0.016949153,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.045635367,0.49480704,1.76e-05,2.310354819584711e-05,1.3832923506278554e-05,6.394587930022119e-06,0.4082482904638631,-0.0012209407471592,1,1,1,0,0,0,-59.8,59.8,0
9606.ENSP00000269385,0,0,0,0,0.096153846,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135756385,0.14502924,0.231597846,0.12394958,0.086065574,0.0,0.230529595,0.044117647,0.084507042,0.043044292,0.031446541,0.079545455,0.064748201,0.059322034,0.0,0.0,0.0,0.0,0.174367916,0.098290598,0.065693431,0.078431373,0.1,0.0,0.157894737,0.034482759,0.0,1,0.17308414,0.7389396,0.000148633,0.0001080858868013,6.409463916151319e-05,2.9337691554227265e-05,0.4714045207910316,0.0536471843505098,1,1,1,0,0,0,-58.7,58.7,0
9606.ENSP00000297689,0,1,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.032220039,0.059649123,0.032315978,0.046218487,0.069672131,0.043478261,0.021806854,0.014705882,0.098591549,0.014348097,0.006289308,0.0,0.028776978,0.025423729,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04060647,0.4645424,0.00862069,0.0014729331706004,0.002153085310989,0.0021200033058544,0.3849001794597505,0.0690724162904661,1,1,0,0,0,0,-63.900000000000006,63.900000000000006,0
9606.ENSP00000295108,0,0,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.023870334,0.039766082,0.010771993,0.058823529,0.081967213,0.0,0.009345794,0.014705882,0.0,0.052401747,0.064989518,0.045454545,0.050359712,0.025423729,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037679201,0.575971452,1.39e-05,2.8942606605840776e-05,1.7711958404022553e-05,7.462196381638816e-06,0.5773502691896257,0.0788283846286431,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000483688,0,0,0,0,0.057692308,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.097642436,0.077777778,0.150807899,0.044117647,0.020491803,0.043478261,0.08411215,0.088235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333915,0.004273504,0.00729927,0.0,0.0,0.0,0.0,0.0,0.0,1,0.096825039,0.586111428,7.77e-05,5.797763588755151e-05,3.191643008291296e-05,1.4211505657369438e-05,0.6666666666666666,-0.072780197278928,1,1,1,0,0,0,207.40000000000003,207.40000000000003,0
9606.ENSP00000344648,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324165,0.00877193,0.0,0.004201681,0.004098361,0.0,0.0,0.0,0.0,0.003119152,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004803723,0.089208,5.16e-06,6.822989946198156e-06,3.290723806300913e-06,1.2148825290934102e-06,0.5773502691896257,0.0101659680956135,1,1,1,0,0,0,-69.9,69.9,0
9606.ENSP00000322649,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016895874,0.034502924,0.02513465,0.014705882,0.032786885,0.0,0.012461059,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019965473,0.12469296,4.48e-07,1.790070565445106e-05,6.377511292164931e-06,1.6000351060932511e-06,0.5,0.0990633687511635,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000412237,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013163065,0.021637427,0.008976661,0.027310924,0.020491803,0.0,0.009345794,0.014705882,0.0,0.024329382,0.044025157,0.0,0.057553957,0.13559322,0.045454545,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021841927,0.65112408,0.000148633,4.396102544221032e-05,3.666527140567148e-05,2.10385319370968e-05,0.0,0.1531358916899368,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000348455,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074656189,0.067251462,0.028725314,0.071428571,0.081967213,0.043478261,0.065420561,0.044117647,0.0,0.045539613,0.031446541,0.090909091,0.043165468,0.042372881,0.045454545,0.075757576,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.081513173,0.558083596,4.63e-05,5.674436429399482e-05,3.225533435996906e-05,1.4286916852679378e-05,0.6324555320336759,-0.1326397382917514,1,1,1,0,0,0,-62.0,62.0,1
9606.ENSP00000266735,0,0,0,0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.157858546,0.121637427,0.080789946,0.081932773,0.135245902,0.130434783,0.080996885,0.014705882,0.0,0.001871491,0.01048218,0.0,0.0,0.0,0.0,0.060606061,0.0,0.0,0.10374891,0.085470085,0.058394161,0.049019608,0.02,0.0,0.236842105,0.0,0.021505376,1,0.162876229,0.706534794,4.18e-05,0.0001172580701266,4.322835577508259e-05,1.3287211880932187e-05,0.6666666666666666,0.0819850927492519,1,1,1,0,0,0,45.8,45.8,0
9606.ENSP00000480971,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009332024,0.018128655,0.003590664,0.014705882,0.032786885,0.130434783,0.0,0.0,0.0,0.00062383,0.0,0.0,0.0,0.008474576,0.090909091,0.0,0.0,0.0,0.002615519,0.004273504,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,0.011634016,0.224446502,9.3e-07,9.847247142364817e-06,3.436754745312176e-06,8.555005189538629e-07,0.4714045207910316,-0.115257334649782,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000276198,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014243615,0.01871345,0.005385996,0.031512605,0.036885246,0.043478261,0.003115265,0.0,0.0,0.023081722,0.002096436,0.011363636,0.043165468,0.025423729,0.0,0.03030303,0.0,0.0,0.003487358,0.008547009,0.0,0.019607843,0.06,0.0,0.065789474,0.0,0.0,1,0.020791113,0.42930576,1.35e-05,2.6370961910468836e-05,1.1667370252019631e-05,3.5538344547094193e-06,0.4714045207910316,0.0473959151482354,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000371040,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015595758,0.020964361,0.0,0.007194245,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00285221,0.21692825,2.45e-07,1.342728553986029e-06,5.351166246452513e-07,1.5472696977565885e-07,0.0,0.1998492876928045,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000303942,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048428291,0.040350877,0.007181329,0.023109244,0.008196721,0.0,0.034267913,0.0,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.004273504,0.0,0.019607843,0.02,0.0,0.013157895,0.0,0.0,1,0.045335135,0.39568291,8.8e-07,2.6742972686927096e-05,7.954998080056803e-06,1.7859232230620708e-06,0.7559289460184544,0.0,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000478942,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027505,0.005263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062383,0.0,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003903025,0.109264106,6.07e-06,1.597730750575607e-05,8.863031343552797e-06,3.105271849340561e-06,0.5,-0.1318477687475643,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000282516,0,0,0,0,0.076923077,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.052357564,0.064912281,0.082585278,0.06512605,0.024590164,0.0,0.056074766,0.029411765,0.056338028,0.043044292,0.023060797,0.011363636,0.071942446,0.016949153,0.0,0.060606061,0.076923077,0.0,0.025283348,0.008547009,0.0,0.019607843,0.0,0.0,0.0,0.0,0.0,1,0.066576597,0.503906256,4.9e-05,4.518078395907184e-05,2.8823534173633903e-05,1.4024967861346568e-05,0.8164965809277261,0.2190641151652042,1,1,1,0,0,0,-28.5,28.5,0
9606.ENSP00000432660,0,0,0,0,0.038461538,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.160510806,0.161403509,0.244165171,0.12394958,0.106557377,0.173913043,0.074766355,0.029411765,0.0,0.159076731,0.157232704,0.079545455,0.194244604,0.161016949,0.0,0.090909091,0.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.191998799,0.57290947,8.98e-05,0.0001031681775356,5.0049980462042584e-05,1.999866395120563e-05,0.5555555555555556,0.0750113006013033,1,1,1,0,0,0,1905.2,1905.2,0
9606.ENSP00000355217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034872299,0.056140351,0.035906643,0.06092437,0.057377049,0.217391304,0.028037383,0.0,0.0,0.01933874,0.008385744,0.0,0.014388489,0.008474576,0.0,0.03030303,0.076923077,0.0,0.002615519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042933273,0.285518289,3.27e-06,2.8954748761137396e-05,1.205825431359488e-05,3.482968208215993e-06,0.629940788348712,0.0949773051092175,1,1,1,1,0,0,-32.0,32.0,0
9606.ENSP00000263274,0,0,0,0,0.134615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048133595,0.042690058,0.08438061,0.054621849,0.024590164,0.0,0.046728972,0.0,0.0,0.0205864,0.004192872,0.011363636,0.0,0.008474576,0.0,0.0,0.0,0.0,0.022667829,0.017094017,0.00729927,0.009803922,0.0,0.0,0.026315789,0.0,0.0,1,0.055317871,0.659157912,1.76e-05,3.339079989858704e-05,2.0080799188107796e-05,9.50169146845388e-06,0.7453559924999299,0.153901360689985,1,1,1,0,0,0,-35.400000000000006,35.400000000000006,0
9606.ENSP00000272252,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003438114,0.003508772,0.0,0.00210084,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003302559,0.05103264,4.44e-06,6.5225846723534265e-06,2.759206870634545e-06,8.360433171584691e-07,0.5773502691896257,0.0818761030926313,1,1,1,1,0,0,-66.4,66.4,0
9606.ENSP00000280057,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.002923977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00082564,0.06422976,4.61e-06,2.030260112854411e-06,1.0195174653506906e-06,3.445363944946881e-07,0.6666666666666666,0.0148829243587174,1,1,1,1,0,0,-73.10000000000001,73.10000000000001,0
9606.ENSP00000409832,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.2809624091497841e-07,7.568492827452688e-08,1.5350622174947143e-08,0.7453559924999299,0.0,1,1,1,1,1,0,-73.7,73.7,0
9606.ENSP00000445772,0,0,0,0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002848723,0.007602339,0.0,0.0,0.016393443,0.0,0.0,0.0,0.0,0.003742982,0.006289308,0.0,0.007194245,0.025423729,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004578548,0.246161216,9.17e-06,5.021734453341869e-06,2.9871376762482777e-06,1.3617547547357756e-06,0.6666666666666666,-0.0808676493207946,1,1,1,0,0,0,-71.4,71.4,0
9606.ENSP00000354501,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014636542,0.022222222,0.016157989,0.018907563,0.012295082,0.0,0.018691589,0.0,0.0,0.005614473,0.0,0.0,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016963146,0.1494234,1.01e-06,9.477329408613304e-06,4.089022326489844e-06,1.213301969804124e-06,0.6666666666666666,-0.0660363829943569,1,1,1,1,0,0,-65.7,65.7,0
9606.ENSP00000376048,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066011788,0.043859649,0.123877917,0.056722689,0.036885246,0.0,0.052959502,0.0,0.0,0.010605115,0.004192872,0.011363636,0.035971223,0.016949153,0.0,0.0,0.0,0.0,0.008718396,0.004273504,0.0,0.019607843,0.02,0.0,0.0,0.0,0.0,1,0.068302935,0.502345116,2.17e-06,4.0075987097837555e-05,1.454563000793054e-05,3.797558198825769e-06,0.4714045207910316,0.0358239372099622,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000350369,0,0,0,0,0.057692308,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.026031434,0.048538012,0.012567325,0.029411765,0.073770492,0.043478261,0.021806854,0.0,0.014084507,0.0205864,0.018867925,0.056818182,0.028776978,0.008474576,0.0,0.015151515,0.0,0.0,0.005231037,0.008547009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.034676875,0.494440296,0.000148633,6.480397748187418e-05,6.055635724844209e-05,3.6133422209156906e-05,0.4714045207910316,0.0980699615812332,1,1,1,0,0,0,-11.6,11.6,0
9606.ENSP00000261973,0,0,0,0,0.115384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173870334,0.12748538,0.129263914,0.090336134,0.135245902,0.086956522,0.037383178,0.044117647,0.0,0.001247661,0.002096436,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.162350822,0.567740316,9.22e-06,9.918239633738846e-05,3.885114755821932e-05,1.2665816141642556e-05,0.5,-0.0366499460112829,1,1,1,0,0,0,-28.1,28.1,0
9606.ENSP00000250160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491159,0.000584795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021210231,0.018867925,0.0,0.050359712,0.042372881,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004728665,0.16197696,1.95e-07,2.4817688976480364e-06,8.588426888510901e-07,2.105739740582381e-07,0.3333333333333333,0.0630496690282325,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000391594,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768173,0.001169591,0.0,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001726338,0.10125108,5.16e-06,1.192508097077327e-06,9.603095824844367e-07,5.562940108192379e-07,0.7453559924999299,0.0,1,1,1,0,0,0,-72.3,72.3,0
9606.ENSP00000381070,0,0,0,0,0.019230769,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.030844794,0.068421053,0.019748654,0.06512605,0.069672131,0.043478261,0.009345794,0.014705882,0.0,0.145352464,0.174004193,0.079545455,0.215827338,0.186440678,0.045454545,0.075757576,0.076923077,0.0,0.006102877,0.021367521,0.0,0.0,0.02,0.0,0.006578947,0.0,0.0,1,0.067102004,0.794053624,8.71e-05,4.9747005159275794e-05,2.823075237173559e-05,1.130707552120115e-05,0.8164965809277261,0.1394215002125114,1,1,1,0,0,0,-54.1,54.1,0
