protein,RW_target_10,RW_target_20,RW_target_30,Target,label
9606.ENSP00000358510,1.231835994985886e-05,1.032236741593806e-05,1.027210964821279e-05,9606.ENSP00000307786,0
9606.ENSP00000430025,6.874574864923488e-06,6.181320259202039e-06,6.162958015920594e-06,9606.ENSP00000307786,1
9606.ENSP00000229379,0.0001378353044856,8.683960913913324e-05,8.562068978790194e-05,9606.ENSP00000307786,0
9606.ENSP00000377617,1.9622968466137536e-05,1.918433008540887e-05,1.9172450265614316e-05,9606.ENSP00000307786,0
9606.ENSP00000267436,9.031456102093216e-06,8.237214387918357e-06,8.217161848733667e-06,9606.ENSP00000307786,0
9606.ENSP00000372191,8.983825682662427e-05,8.033218182390556e-05,8.011730096768588e-05,9606.ENSP00000315774,0
9606.ENSP00000325562,4.865476148552261e-05,3.592698340071365e-05,3.561346238711849e-05,9606.ENSP00000315774,0
9606.ENSP00000363419,3.728831188709591e-06,3.431769073358737e-06,3.4238164516864344e-06,9606.ENSP00000315774,0
9606.ENSP00000310547,2.377920100116171e-05,1.8620199625729583e-05,1.8490756701794453e-05,9606.ENSP00000315774,0
9606.ENSP00000292147,3.146544622723013e-05,2.749553823377937e-05,2.739149385888595e-05,9606.ENSP00000315774,0
9606.ENSP00000379563,4.7026675019878894e-05,3.9900616684462875e-05,3.971853948314674e-05,9606.ENSP00000315774,0
9606.ENSP00000407560,2.730642336246092e-06,2.739160663622897e-06,2.7389028218749445e-06,9606.ENSP00000315774,0
9606.ENSP00000360541,6.751474575139582e-05,5.110789061291143e-05,5.06803989992477e-05,9606.ENSP00000315774,0
9606.ENSP00000263774,0.0003579114854801,0.0002030440082307,0.0001993468613363,9606.ENSP00000315774,0
9606.ENSP00000357535,0.0002298791805515,0.0002121350262314,0.0002115934039466,9606.ENSP00000315774,0
9606.ENSP00000346173,0.0001482442166889,0.0001245962048415,0.000123951176647,9606.ENSP00000315774,0
9606.ENSP00000346255,0.000149221450556,0.0001479878264945,0.0001479031925555,9606.ENSP00000315774,0
9606.ENSP00000371586,1.9580887965275903e-05,1.8528166037867777e-05,1.848863212217111e-05,9606.ENSP00000315774,0
9606.ENSP00000322316,4.052554140798747e-05,2.971830872411374e-05,2.944980224128813e-05,9606.ENSP00000315774,0
9606.ENSP00000258080,8.992989751277491e-05,8.303162758238614e-05,8.285584044642746e-05,9606.ENSP00000315774,0
9606.ENSP00000320043,2.6700550733949054e-05,2.4722627131268385e-05,2.465196666889824e-05,9606.ENSP00000315774,0
9606.ENSP00000384867,2.487487654434517e-05,1.9320836145197973e-05,1.9175948182237335e-05,9606.ENSP00000315774,0
9606.ENSP00000366939,1.288548628508579e-05,1.1002457540598698e-05,1.095665902539622e-05,9606.ENSP00000315774,0
9606.ENSP00000355467,2.715907248784788e-05,2.471573134243954e-05,2.465162287990097e-05,9606.ENSP00000315774,0
9606.ENSP00000341213,1.2642942238016984e-05,8.992714356281795e-06,8.903639354684856e-06,9606.ENSP00000315774,0
9606.ENSP00000308515,2.2802549210609868e-05,2.060498809441924e-05,2.0543291611829773e-05,9606.ENSP00000315774,0
9606.ENSP00000264451,1.3930096429248806e-05,1.236523712577764e-05,1.2325968782533891e-05,9606.ENSP00000315774,0
9606.ENSP00000260953,7.0778883127786685e-06,6.854576895420905e-06,6.847391432529548e-06,9606.ENSP00000315774,0
9606.ENSP00000418008,0.0001179372775368,0.0001118381042033,0.0001116157800424,9606.ENSP00000315774,1
9606.ENSP00000371607,2.4394232241320424e-05,2.2656622604699805e-05,2.259751818201039e-05,9606.ENSP00000315774,0
9606.ENSP00000401980,0.0001252816291525,0.0001199626276502,0.0001198294921778,9606.ENSP00000315774,0
9606.ENSP00000328570,7.924128294689581e-05,7.073607412166893e-05,7.053111039567739e-05,9606.ENSP00000315774,0
9606.ENSP00000359675,6.094654600019567e-05,6.0981699789408594e-05,6.094214040786028e-05,9606.ENSP00000315774,1
9606.ENSP00000308610,7.182012632256374e-05,5.185964982956648e-05,5.136670370120555e-05,9606.ENSP00000315774,0
9606.ENSP00000085068,7.358954462688416e-05,6.663530803052709e-05,6.642358493991196e-05,9606.ENSP00000315774,0
9606.ENSP00000389903,1.1566310604393948e-05,1.0972121344821062e-05,1.095592051569838e-05,9606.ENSP00000315774,0
9606.ENSP00000245816,3.308493614895269e-05,2.619156839500647e-05,2.602360109449364e-05,9606.ENSP00000315774,1
9606.ENSP00000238379,4.04752281610854e-05,3.774757351493463e-05,3.766193185583688e-05,9606.ENSP00000315774,0
9606.ENSP00000310873,4.5488679461413994e-05,3.1171955924946815e-05,3.082130933762528e-05,9606.ENSP00000315774,0
9606.ENSP00000428263,4.810350219486281e-06,4.126750809518853e-06,4.108801022084663e-06,9606.ENSP00000315774,0
9606.ENSP00000288111,5.627381688100286e-05,4.8174173571169376e-05,4.793674816028215e-05,9606.ENSP00000315774,0
9606.ENSP00000216254,0.0003131102130282,0.0002468816237524,0.0002451739856041,9606.ENSP00000315774,0
9606.ENSP00000387262,0.0002188619109801,0.0001770363014657,0.0001759999431669,9606.ENSP00000315774,0
9606.ENSP00000368318,3.5232416848884895e-05,3.293343252153136e-05,3.2868250855244696e-05,9606.ENSP00000315774,0
9606.ENSP00000273986,8.806232654023916e-05,5.2240866352804005e-05,5.1375929615460336e-05,9606.ENSP00000315774,0
9606.ENSP00000264093,0.0002219907037215,0.0001082112212316,0.0001055148895829,9606.ENSP00000315774,0
9606.ENSP00000315118,5.257870361674577e-05,3.736034705070779e-05,3.6984431062592193e-05,9606.ENSP00000315774,0
9606.ENSP00000264193,5.288307147566229e-05,5.0713078962871805e-05,5.067011079518125e-05,9606.ENSP00000315774,0
9606.ENSP00000302037,2.520734051358886e-05,2.1997080693836324e-05,2.191329258494079e-05,9606.ENSP00000315774,0
9606.ENSP00000301329,5.495692676049657e-05,5.213039548834786e-05,5.204130138736218e-05,9606.ENSP00000315774,1
9606.ENSP00000481127,3.359781203471357e-06,3.421097289901809e-06,3.423509497224586e-06,9606.ENSP00000315774,0
9606.ENSP00000273968,6.588953510799911e-06,6.1833643485442735e-06,6.1631853895960376e-06,9606.ENSP00000315774,1
9606.ENSP00000267103,3.8667501939926296e-05,3.6359990190248936e-05,3.6292069125920534e-05,9606.ENSP00000315774,0
9606.ENSP00000351214,4.48583705292549e-05,3.248743450967595e-05,3.218935307813808e-05,9606.ENSP00000315774,0
9606.ENSP00000263702,3.555423245416023e-05,3.293845657026395e-05,3.2868327252799645e-05,9606.ENSP00000315774,0
9606.ENSP00000403987,1.9283784240542445e-06,2.050274815701414e-06,2.0540451259876136e-06,9606.ENSP00000315774,0
9606.ENSP00000406933,1.8106286006513983e-05,1.5806692317710258e-05,1.574998168507591e-05,9606.ENSP00000315774,0
9606.ENSP00000317177,1.683150912867859e-05,1.5778779925312847e-05,1.5749365047668107e-05,9606.ENSP00000315774,0
9606.ENSP00000441065,4.14767928305082e-05,3.508686859277077e-05,3.492498944979161e-05,9606.ENSP00000315774,0
9606.ENSP00000360268,0.000105201426777,0.0001040932838805,0.0001040775387082,9606.ENSP00000315774,0
9606.ENSP00000288532,4.737265044241212e-05,3.5235945688327774e-05,3.492866380838677e-05,9606.ENSP00000315774,0
9606.ENSP00000429168,1.34257725221687e-05,9.012024747789836e-06,8.90411865839269e-06,9606.ENSP00000315774,0
9606.ENSP00000238561,2.280740227433853e-05,1.726161099213641e-05,1.7121617929660715e-05,9606.ENSP00000315774,0
9606.ENSP00000386543,1.522165894130012e-05,1.3069122360320762e-05,1.3011200280743653e-05,9606.ENSP00000315774,0
9606.ENSP00000317379,5.208951552049257e-05,4.203045682515949e-05,4.17745322920382e-05,9606.ENSP00000315774,0
9606.ENSP00000355741,6.178533658385277e-05,4.760412048199214e-05,4.725459075416438e-05,9606.ENSP00000315774,0
9606.ENSP00000327070,0.0002335176686756,0.0001814286370063,0.0001801151665858,9606.ENSP00000315774,0
9606.ENSP00000469981,5.809432332171127e-05,5.555670213652775e-05,5.546504689846188e-05,9606.ENSP00000315774,0
9606.ENSP00000337358,1.7157055481220596e-05,1.444845474907197e-05,1.4380881111719646e-05,9606.ENSP00000315774,0
9606.ENSP00000370882,0.0001080976580851,6.943487096577883e-05,6.849582132417709e-05,9606.ENSP00000315774,0
9606.ENSP00000354415,3.0415860237553716e-05,2.7476817194838077e-05,2.7391162802814503e-05,9606.ENSP00000315774,0
9606.ENSP00000037869,3.3617616281844676e-05,2.4869383196346465e-05,2.465534271323122e-05,9606.ENSP00000315774,0
9606.ENSP00000317159,0.0003159157640766,0.000163258446264,0.0001596309593878,9606.ENSP00000315774,0
9606.ENSP00000326219,0.0001087836571969,8.687371155247092e-05,8.62899687490426e-05,9606.ENSP00000315774,0
9606.ENSP00000364204,0.0001117418942158,0.0001089534271159,0.0001088728167815,9606.ENSP00000315774,0
9606.ENSP00000235329,0.0001055355533026,0.0001014692679746,0.0001013425935525,9606.ENSP00000315774,0
9606.ENSP00000236980,2.213876541645732e-05,2.0587769540725276e-05,2.05427932087332e-05,9606.ENSP00000315774,0
9606.ENSP00000379047,1.3593273251899518e-05,1.2354357750155032e-05,1.2325534044066444e-05,9606.ENSP00000315774,0
9606.ENSP00000354223,6.092562398407608e-05,2.8852598916273564e-05,2.8092599677620456e-05,9606.ENSP00000315774,0
9606.ENSP00000396954,1.998457810259424e-05,1.917904955917038e-05,1.9171951862517744e-05,9606.ENSP00000315774,0
9606.ENSP00000258955,2.687198275452829e-06,2.736841906880727e-06,2.7388136913941707e-06,9606.ENSP00000315774,0
9606.ENSP00000262507,0.0002363680978305,0.0001580904208822,0.000156165275257,9606.ENSP00000315774,0
9606.ENSP00000436773,1.1096170055679975e-05,1.1620638360909652e-05,1.163960314443102e-05,9606.ENSP00000315774,0
9606.ENSP00000305138,1.5401885320898145e-05,1.5740633898531087e-05,1.5748344594612718e-05,9606.ENSP00000315774,0
9606.ENSP00000265070,0.0001172756165033,0.0001131365061155,0.0001129838346969,9606.ENSP00000315774,0
9606.ENSP00000285083,2.1313162505975924e-05,1.8560407625045627e-05,1.8489261492504735e-05,9606.ENSP00000315774,0
9606.ENSP00000312770,3.319576080684783e-06,3.4207250791951083e-06,3.423521320655709e-06,9606.ENSP00000315774,0
9606.ENSP00000361993,4.699130658991635e-05,3.788566027651541e-05,3.766514782910235e-05,9606.ENSP00000315774,0
9606.ENSP00000446252,0.0001769833324942,0.000162717202329,0.0001622902054805,9606.ENSP00000315774,0
9606.ENSP00000417190,2.250496254418977e-05,2.058778773061931e-05,2.054264405160211e-05,9606.ENSP00000315774,0
9606.ENSP00000072869,1.6928144759731367e-05,1.4444903172261547e-05,1.4380802895175291e-05,9606.ENSP00000315774,1
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000315774,0
9606.ENSP00000306887,1.6014046195778064e-05,1.30847365653608e-05,1.3011547707719728e-05,9606.ENSP00000315774,0
9606.ENSP00000402661,2.673107519512996e-05,2.1372306946432215e-05,2.12300456041703e-05,9606.ENSP00000315774,0
9606.ENSP00000478212,7.280725549208e-05,7.259577250806615e-05,7.258098048623651e-05,9606.ENSP00000315774,0
9606.ENSP00000261434,1.619794056750834e-05,1.3757797205471434e-05,1.3695997949980663e-05,9606.ENSP00000315774,0
9606.ENSP00000006658,4.4500342482933775e-05,3.649127029348165e-05,3.629510320024565e-05,9606.ENSP00000315774,0
9606.ENSP00000369383,3.7366029573604465e-05,2.5631399694248103e-05,2.5342054868815467e-05,9606.ENSP00000315774,0
9606.ENSP00000269980,6.420704448828474e-05,5.300298653310165e-05,5.2730232710018754e-05,9606.ENSP00000315774,0
9606.ENSP00000313877,4.008269388577901e-05,3.639344868133776e-05,3.629278216976672e-05,9606.ENSP00000315774,0
9606.ENSP00000338034,2.2819369405624457e-05,1.6591182429692708e-05,1.6437175872852094e-05,9606.ENSP00000315774,0
9606.ENSP00000402038,2.091003079840448e-05,1.9890987459803e-05,1.98578491108492e-05,9606.ENSP00000315774,0
9606.ENSP00000263035,4.2793326429091394e-05,3.177852704538964e-05,3.1504183425568044e-05,9606.ENSP00000315774,0
9606.ENSP00000363899,6.87917736286181e-06,6.181829576235032e-06,6.1629616538994014e-06,9606.ENSP00000315774,0
9606.ENSP00000371362,1.580508251208812e-05,1.3750088328379206e-05,1.3695844245376064e-05,9606.ENSP00000315774,0
9606.ENSP00000323678,2.1572326659224927e-05,1.8573617126094177e-05,1.8489643480279483e-05,9606.ENSP00000315774,0
9606.ENSP00000445446,1.6125504771480337e-06,1.3759887451669783e-06,1.3696125051865238e-06,9606.ENSP00000315774,0
9606.ENSP00000215882,5.3989988373359665e-05,4.674609226640314e-05,4.656550663639791e-05,9606.ENSP00000315774,0
9606.ENSP00000363873,3.210849536117166e-05,2.550237695686519e-05,2.53387879638467e-05,9606.ENSP00000315774,0
9606.ENSP00000224807,5.441224493551999e-05,4.676172829931602e-05,4.6566128730773926e-05,9606.ENSP00000315774,0
9606.ENSP00000346954,1.159977364295628e-05,1.0306336662324613e-05,1.0271758583257906e-05,9606.ENSP00000315774,0
9606.ENSP00000379999,7.048876432236284e-05,5.115282692713663e-05,5.068119571660645e-05,9606.ENSP00000315774,0
9606.ENSP00000274813,4.641515261027962e-05,4.322114182286896e-05,4.313938188715838e-05,9606.ENSP00000315774,0
9606.ENSP00000358840,0.0001216701930388,7.445449591614306e-05,7.329411164391786e-05,9606.ENSP00000315774,0
9606.ENSP00000273158,4.0793865991872735e-06,3.44058889822918e-06,3.4240451896039303e-06,9606.ENSP00000315774,0
9606.ENSP00000358510,1.3985257282911334e-05,1.0364810805185698e-05,1.0273190127918497e-05,9606.ENSP00000315774,0
9606.ENSP00000430025,7.456334060407244e-06,6.197305992827751e-06,6.163382749946322e-06,9606.ENSP00000315774,0
9606.ENSP00000229379,0.0001825058716349,8.788891136646271e-05,8.564630843466148e-05,9606.ENSP00000315774,0
9606.ENSP00000377617,2.002401561185252e-05,1.9195709683117457e-05,1.917274494189769e-05,9606.ENSP00000315774,0
9606.ENSP00000267436,9.65682920650579e-06,8.253880878328346e-06,8.2175893112435e-06,9606.ENSP00000315774,0
9606.ENSP00000372191,8.647340291645378e-05,8.024636190384626e-05,8.011519821593538e-05,9606.ENSP00000458770,0
9606.ENSP00000325562,4.48406717623584e-05,3.5830147680826485e-05,3.561093399184756e-05,9606.ENSP00000458770,0
9606.ENSP00000363419,3.597722979975515e-06,3.427406227274332e-06,3.4236693409184227e-06,9606.ENSP00000458770,1
9606.ENSP00000310547,2.258877248095814e-05,1.858840732893441e-05,1.849004183895886e-05,9606.ENSP00000458770,0
9606.ENSP00000292147,3.10063041979447e-05,2.7475904062157497e-05,2.7391104595153593e-05,9606.ENSP00000458770,0
9606.ENSP00000379563,4.454182635527104e-05,3.9826263673603535e-05,3.9716258470434695e-05,9606.ENSP00000458770,0
9606.ENSP00000407560,2.7087646685686195e-06,2.738031071203295e-06,2.7388464332034346e-06,9606.ENSP00000458770,0
9606.ENSP00000360541,6.411704089259729e-05,5.098269321024418e-05,5.067700112704187e-05,9606.ENSP00000458770,0
9606.ENSP00000263774,0.0003119787434116,0.0002020122192334,0.0001993224723264,9606.ENSP00000458770,0
9606.ENSP00000357535,0.000235432118643,0.0002122171135852,0.0002115978568326,9606.ENSP00000458770,0
9606.ENSP00000346173,0.0001448213588446,0.0001244165759999,0.0001239463454112,9606.ENSP00000458770,0
9606.ENSP00000346255,0.0001456707250326,0.000147769373143,0.0001478938502259,9606.ENSP00000458770,0
9606.ENSP00000371586,1.9122824596706774e-05,1.8502956663724035e-05,1.8487669876776636e-05,9606.ENSP00000458770,0
9606.ENSP00000322316,3.779265534831211e-05,2.9646338589373045e-05,2.9448108762153424e-05,9606.ENSP00000458770,0
9606.ENSP00000258080,8.697039447724819e-05,8.293776045320556e-05,8.285268268082291e-05,9606.ENSP00000458770,0
9606.ENSP00000320043,2.6136978704016656e-05,2.4685294192750007e-05,2.465056604705751e-05,9606.ENSP00000458770,0
9606.ENSP00000384867,2.5004748749779537e-05,1.9328823327668943e-05,1.917678309837356e-05,9606.ENSP00000458770,0
9606.ENSP00000366939,1.252157107956009e-05,1.099406563298544e-05,1.0956534424622076e-05,9606.ENSP00000458770,0
9606.ENSP00000355467,2.632771975186188e-05,2.4688846679055132e-05,2.465077704982832e-05,9606.ENSP00000458770,0
9606.ENSP00000341213,1.139924097515177e-05,8.960912964539602e-06,8.902761692297645e-06,9606.ENSP00000458770,0
9606.ENSP00000308515,2.2002155674272217e-05,2.0573796064127237e-05,2.0542225684039295e-05,9606.ENSP00000458770,0
9606.ENSP00000264451,1.3445154763758184e-05,1.2352247722446918e-05,1.2325626812526023e-05,9606.ENSP00000458770,0
9606.ENSP00000260953,7.097949037415674e-06,6.853354989289073e-06,6.847351869510021e-06,9606.ENSP00000458770,0
9606.ENSP00000418008,0.0001291420776396,0.000112135807285,0.0001116274943342,9606.ENSP00000458770,0
9606.ENSP00000371607,2.3788134058122523e-05,2.2623920813202855e-05,2.259627763123717e-05,9606.ENSP00000458770,0
9606.ENSP00000401980,0.0001221577404066,0.0001198690151795,0.0001198263053083,9606.ENSP00000458770,0
9606.ENSP00000328570,7.676580571569502e-05,7.066949910949916e-05,7.052954606479034e-05,9606.ENSP00000458770,0
9606.ENSP00000359675,5.888253144803457e-05,6.086753273848444e-05,6.093699266784824e-05,9606.ENSP00000458770,0
9606.ENSP00000308610,6.544914504047483e-05,5.169394353288226e-05,5.136218169354834e-05,9606.ENSP00000458770,0
9606.ENSP00000085068,7.346900383708999e-05,6.658134225290269e-05,6.642205698881298e-05,9606.ENSP00000458770,0
9606.ENSP00000389903,1.137014987762086e-05,1.0964285138470586e-05,1.095569496101234e-05,9606.ENSP00000458770,0
9606.ENSP00000245816,3.157154787913896e-05,2.6160021661780775e-05,2.602307722554542e-05,9606.ENSP00000458770,0
9606.ENSP00000238379,4.00566823373083e-05,3.77066717192065e-05,3.76606076315511e-05,9606.ENSP00000458770,0
9606.ENSP00000310873,4.19359166698996e-05,3.109065437456593e-05,3.0819577659713104e-05,9606.ENSP00000458770,0
9606.ENSP00000428263,4.67753125121817e-06,4.122466634726152e-06,4.108698249183362e-06,9606.ENSP00000458770,0
9606.ENSP00000288111,5.5995507864281535e-05,4.8108777264133096e-05,4.79348746011965e-05,9606.ENSP00000458770,0
9606.ENSP00000216254,0.000302193860989,0.0002465565339662,0.0002451674663461,9606.ENSP00000458770,0
9606.ENSP00000387262,0.0002058432728517,0.000176700472366,0.000175990833668,9606.ENSP00000458770,0
9606.ENSP00000368318,3.616627873270773e-05,3.29624381265603e-05,3.286966966697946e-05,9606.ENSP00000458770,0
9606.ENSP00000273986,7.690067286603153e-05,5.197317659622058e-05,5.136914842296392e-05,9606.ENSP00000458770,0
9606.ENSP00000264093,0.0001847308885771,0.0001073652383638,0.0001054936874425,9606.ENSP00000458770,0
9606.ENSP00000315118,4.845973671763204e-05,3.725562055478804e-05,3.698188447742723e-05,9606.ENSP00000458770,0
9606.ENSP00000264193,5.185139161767438e-05,5.069003236712888e-05,5.066961239208467e-05,9606.ENSP00000458770,0
9606.ENSP00000302037,2.394890907453373e-05,2.195873821619898e-05,2.191205567214638e-05,9606.ENSP00000458770,0
9606.ENSP00000301329,5.47590316273272e-05,5.2105082431808114e-05,5.204041372053325e-05,9606.ENSP00000458770,0
9606.ENSP00000481127,3.369113073858898e-06,3.4220333873236086e-06,3.42355770044378e-06,9606.ENSP00000458770,0
9606.ENSP00000273968,6.390620001184288e-06,6.164256319607375e-06,6.1623522924492136e-06,9606.ENSP00000458770,0
9606.ENSP00000267103,3.805490268860012e-05,3.633058076957241e-05,3.629108323366381e-05,9606.ENSP00000458770,0
9606.ENSP00000351214,4.091395385330543e-05,3.239165380364284e-05,3.2186922908294946e-05,9606.ENSP00000458770,0
9606.ENSP00000263702,3.505483255139552e-05,3.291973553132266e-05,3.286785795353353e-05,9606.ENSP00000458770,0
9606.ENSP00000403987,2.019628254856798e-06,2.054464403045131e-06,2.054212018265389e-06,9606.ENSP00000458770,0
9606.ENSP00000406933,1.765279557730537e-05,1.5794978025951423e-05,1.5749770682305098e-05,9606.ENSP00000458770,0
9606.ENSP00000317177,1.642192182771396e-05,1.5765215721330605e-05,1.574892485223245e-05,9606.ENSP00000458770,0
9606.ENSP00000441065,3.945083153666928e-05,3.5031673178309575e-05,3.492338873911649e-05,9606.ENSP00000458770,0
9606.ENSP00000360268,0.000104736915091,0.0001040867282426,0.0001040776478475,9606.ENSP00000458770,0
9606.ENSP00000288532,4.443654324859381e-05,3.515182470437139e-05,3.49265246768482e-05,9606.ENSP00000458770,0
9606.ENSP00000429168,1.2096075806766748e-05,8.979137419373728e-06,8.90326737135183e-06,9606.ENSP00000458770,0
