protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,Target,label
9606.ENSP00000379563,5.9816292164591495e-05,3.972286361026828e-05,1.8207430010231196e-05,9606.ENSP00000281031,0
9606.ENSP00000407560,1.0200488970645272e-06,3.1905357318598586e-07,6.947020858195867e-08,9606.ENSP00000281031,0
9606.ENSP00000360541,0.0001111496284433,7.824440666871249e-05,3.720409496397922e-05,9606.ENSP00000281031,0
9606.ENSP00000263774,0.0026389407271363,0.002900903679553,0.0022724675299315,9606.ENSP00000281031,0
9606.ENSP00000357535,0.0001602291616937,8.454303398259919e-05,3.3144440255151365e-05,9606.ENSP00000281031,0
9606.ENSP00000346173,0.0001509693977765,9.195142777017512e-05,3.9496576922708475e-05,9606.ENSP00000281031,0
9606.ENSP00000346255,7.698072214189756e-05,3.597358236516107e-05,1.3541675232830415e-05,9606.ENSP00000281031,0
9606.ENSP00000371586,1.0045563249431983e-05,4.501335438134029e-06,1.637522452814804e-06,9606.ENSP00000281031,0
9606.ENSP00000322316,7.710464144189313e-05,5.535896883152739e-05,2.6515053161987232e-05,9606.ENSP00000281031,0
9606.ENSP00000258080,9.533306696799868e-05,6.418951353266625e-05,3.102950780971162e-05,9606.ENSP00000281031,0
9606.ENSP00000320043,1.875093716863317e-05,1.1099958971813718e-05,5.2173920136554146e-06,9606.ENSP00000281031,0
9606.ENSP00000384867,5.096959340439988e-05,3.9024389998847864e-05,1.9970294486112687e-05,9606.ENSP00000281031,0
9606.ENSP00000366939,2.140672542028787e-05,1.6101996373034426e-05,8.236104070718886e-06,9606.ENSP00000281031,0
9606.ENSP00000355467,2.4659007884348365e-05,1.4797449378245674e-05,6.361574202191645e-06,9606.ENSP00000281031,0
9606.ENSP00000341213,4.3243928627393704e-05,3.694241130823827e-05,2.0421976464972092e-05,9606.ENSP00000281031,0
9606.ENSP00000308515,2.417799205877861e-05,1.6961603460905936e-05,8.700065464467077e-06,9606.ENSP00000281031,0
9606.ENSP00000264451,1.7462458264238436e-05,1.1790547718850506e-05,5.479150401849788e-06,9606.ENSP00000281031,0
9606.ENSP00000260953,3.153310567045437e-06,1.1488595205941358e-06,2.915090763858172e-07,9606.ENSP00000281031,0
9606.ENSP00000418008,6.607320803265338e-05,2.9918386168525204e-05,1.0155306308740174e-05,9606.ENSP00000281031,0
9606.ENSP00000371607,1.4199808533672888e-05,6.627224891646658e-06,2.321955497283104e-06,9606.ENSP00000281031,0
9606.ENSP00000401980,0.0001288257107748,9.007906347186748e-05,4.567946610184324e-05,9606.ENSP00000281031,0
9606.ENSP00000328570,8.82192592357043e-05,5.861671236887691e-05,2.772632798102592e-05,9606.ENSP00000281031,0
9606.ENSP00000359675,2.5287523100397244e-05,9.152174475890251e-06,2.414945758111012e-06,9606.ENSP00000281031,0
9606.ENSP00000308610,0.0012425628878322,0.0017150145425447,0.0016312530110046,9606.ENSP00000281031,0
9606.ENSP00000085068,5.105524066070466e-05,2.7291712642121797e-05,1.1014510152395918e-05,9606.ENSP00000281031,0
9606.ENSP00000389903,6.517542027521129e-06,2.7797625032434196e-06,8.009918709162147e-07,9606.ENSP00000281031,0
9606.ENSP00000245816,7.625806821044971e-05,6.081664288856405e-05,3.2123920792206226e-05,9606.ENSP00000281031,0
9606.ENSP00000238379,2.307877909619676e-05,1.0494966146049331e-05,3.4924676094525144e-06,9606.ENSP00000281031,0
9606.ENSP00000310873,0.0001143610551647,8.733205445081541e-05,4.371394066770831e-05,9606.ENSP00000281031,0
9606.ENSP00000428263,4.708917548666918e-06,2.5127225522857133e-06,8.332367158539123e-07,9606.ENSP00000281031,0
9606.ENSP00000288111,3.759504770729189e-05,1.7837818891153863e-05,5.994931032052841e-06,9606.ENSP00000281031,0
9606.ENSP00000216254,0.0006164725786475,0.000473971075076,0.0002443420326187,9606.ENSP00000281031,0
9606.ENSP00000387262,0.0004597922194197,0.0003617244077155,0.0001897478802973,9606.ENSP00000281031,0
9606.ENSP00000368318,2.750127734112998e-05,1.593710870091111e-05,6.906960766707745e-06,9606.ENSP00000281031,0
9606.ENSP00000273986,0.0003173430365442,0.000255596623904,0.0001324485724822,9606.ENSP00000281031,0
9606.ENSP00000264093,0.0021934673199485,0.0025247956452057,0.002066123799675,9606.ENSP00000281031,0
9606.ENSP00000315118,0.000127439590433,9.942599215105374e-05,5.134908569633733e-05,9606.ENSP00000281031,0
9606.ENSP00000264193,3.950054548904671e-05,2.1356405970361525e-05,8.223755338863504e-06,9606.ENSP00000281031,0
9606.ENSP00000302037,2.5321413693566183e-05,1.5446020618874983e-05,6.6850381528899985e-06,9606.ENSP00000281031,0
9606.ENSP00000301329,3.323850927833601e-05,1.6407893604403477e-05,6.1584970290737e-06,9606.ENSP00000281031,1
9606.ENSP00000481127,1.4596840627613937e-06,5.415403211028881e-07,1.4469717863724782e-07,9606.ENSP00000281031,0
9606.ENSP00000273968,3.0271501297699197e-06,1.1376413300568854e-06,2.988517268951467e-07,9606.ENSP00000281031,0
9606.ENSP00000267103,3.173841482128827e-05,1.9913127298396044e-05,9.463302429317992e-06,9606.ENSP00000281031,0
9606.ENSP00000351214,0.0001134974453362,8.913716615572668e-05,4.598142992715384e-05,9606.ENSP00000281031,0
9606.ENSP00000263702,4.037636283935942e-05,3.0115507177812015e-05,1.6283922843913747e-05,9606.ENSP00000281031,0
9606.ENSP00000403987,7.36838856600455e-07,2.6282548727865004e-07,7.293273309120998e-08,9606.ENSP00000281031,0
9606.ENSP00000406933,1.662073840716389e-05,9.024745364742463e-06,3.279700868269105e-06,9606.ENSP00000281031,0
9606.ENSP00000317177,1.03825662987502e-05,4.701754239087716e-06,1.4293823349035494e-06,9606.ENSP00000281031,0
9606.ENSP00000441065,6.683046768146995e-05,4.938296693781717e-05,2.4841588005005877e-05,9606.ENSP00000281031,0
9606.ENSP00000360268,5.548902459071827e-05,2.3435086647984413e-05,6.862978657283812e-06,9606.ENSP00000281031,0
9606.ENSP00000288532,7.692557921183827e-05,5.152159973674365e-05,2.2996510782552737e-05,9606.ENSP00000281031,0
9606.ENSP00000429168,3.690394760924763e-05,2.8738303755311873e-05,1.4595452752460004e-05,9606.ENSP00000281031,0
9606.ENSP00000238561,3.7219231129260313e-05,2.588602225001937e-05,1.2203117462099477e-05,9606.ENSP00000281031,0
9606.ENSP00000386543,1.54712931468806e-05,9.343302808698187e-06,3.973676883532481e-06,9606.ENSP00000281031,0
9606.ENSP00000317379,0.0001006321758391,7.849536265966303e-05,4.1276785683965454e-05,9606.ENSP00000281031,0
9606.ENSP00000355741,0.000108892384452,7.764480625735404e-05,3.719016344600759e-05,9606.ENSP00000281031,0
9606.ENSP00000327070,0.0005131258865599,0.0004043929915003,0.0002119000464709,9606.ENSP00000281031,0
9606.ENSP00000469981,3.128696700289878e-05,1.3313363971508724e-05,3.901905244535456e-06,9606.ENSP00000281031,0
9606.ENSP00000337358,3.036823554657671e-05,2.3103771481738464e-05,1.189071203438236e-05,9606.ENSP00000281031,0
9606.ENSP00000370882,0.0013744913831738,0.0018162888908649,0.001680898503003,9606.ENSP00000281031,0
9606.ENSP00000354415,1.780081822273497e-05,7.547019186108199e-06,2.1303057973707043e-06,9606.ENSP00000281031,0
9606.ENSP00000037869,6.866168176392323e-05,4.967921738526187e-05,2.3646721920925333e-05,9606.ENSP00000281031,0
9606.ENSP00000317159,0.0025276476527409,0.0027931613160748,0.0022050736289841,9606.ENSP00000281031,0
9606.ENSP00000326219,0.0001636673184175,0.0001170180610173,5.744083392899149e-05,9606.ENSP00000281031,0
9606.ENSP00000364204,7.03440748882853e-05,3.6406124251805585e-05,1.4358089010700764e-05,9606.ENSP00000281031,0
9606.ENSP00000235329,6.870341312072297e-05,3.538516330043813e-05,1.355327906217414e-05,9606.ENSP00000281031,0
9606.ENSP00000236980,1.5005042786793109e-05,7.45647869087499e-06,2.6630266396900116e-06,9606.ENSP00000281031,0
9606.ENSP00000379047,1.0134128673686218e-05,4.959982047563285e-06,1.5752322081753076e-06,9606.ENSP00000281031,0
9606.ENSP00000354223,0.0003236191156021,0.0002740465872019,0.0001471955319489,9606.ENSP00000281031,0
9606.ENSP00000396954,2.6283518854971756e-05,1.9670755151199608e-05,1.0285682464899255e-05,9606.ENSP00000281031,0
9606.ENSP00000258955,1.1952741512034223e-06,4.509203322816998e-07,1.2159428789571498e-07,9606.ENSP00000281031,0
9606.ENSP00000262507,0.000632496659572,0.0004894852327948,0.0002476856562185,9606.ENSP00000281031,0
9606.ENSP00000436773,4.492595863838266e-06,1.6111924916245698e-06,4.3029887555975074e-07,9606.ENSP00000281031,0
9606.ENSP00000305138,5.907597506040541e-06,1.951712168819896e-06,4.7052316729651866e-07,9606.ENSP00000281031,0
9606.ENSP00000265070,7.329347618397652e-05,3.783590338893477e-05,1.4748528945533671e-05,9606.ENSP00000281031,0
9606.ENSP00000285083,2.6356582961484746e-05,1.8373514728772915e-05,9.034139352450942e-06,9606.ENSP00000281031,0
9606.ENSP00000312770,1.2012199269512065e-06,3.767680307409717e-07,8.624260018109819e-08,9606.ENSP00000281031,0
9606.ENSP00000361993,8.292504561275475e-05,6.053301131241995e-05,2.969230397273291e-05,9606.ENSP00000281031,0
9606.ENSP00000446252,0.0001411900024293,8.019557024300081e-05,3.306544306062435e-05,9606.ENSP00000281031,0
9606.ENSP00000417190,1.961263839199077e-05,1.107990768706304e-05,4.3692648221789504e-06,9606.ENSP00000281031,0
9606.ENSP00000072869,1.4586325647654862e-05,7.310100889241469e-06,2.3074164802412894e-06,9606.ENSP00000281031,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000281031,0
9606.ENSP00000306887,2.885699055236863e-05,2.175076562755603e-05,1.1073097333961272e-05,9606.ENSP00000281031,0
9606.ENSP00000402661,5.81138078870715e-05,4.7925920615025374e-05,2.6545793517579987e-05,9606.ENSP00000281031,1
9606.ENSP00000478212,3.3783302616329935e-05,1.3213720930693782e-05,3.6855163376001055e-06,9606.ENSP00000281031,0
9606.ENSP00000261434,2.1002041040766353e-05,1.4182416120406085e-05,6.647079616425953e-06,9606.ENSP00000281031,0
9606.ENSP00000006658,7.075282049846757e-05,5.0090987081235714e-05,2.39694403232171e-05,9606.ENSP00000281031,1
9606.ENSP00000369383,0.0001107083406126,8.827334157850684e-05,4.5692201375522705e-05,9606.ENSP00000281031,0
9606.ENSP00000269980,9.208535323183996e-05,6.210579926323375e-05,2.835604079355076e-05,9606.ENSP00000281031,0
9606.ENSP00000313877,3.940384266506886e-05,2.4711063253299663e-05,1.1073078069295888e-05,9606.ENSP00000281031,0
9606.ENSP00000338034,5.191535192773319e-05,3.96226003630442e-05,2.0008106900244867e-05,9606.ENSP00000281031,0
9606.ENSP00000402038,1.640144247540014e-05,1.063707131094406e-05,5.352137439749987e-06,9606.ENSP00000281031,0
9606.ENSP00000263035,0.0001080286440179,8.684038894438812e-05,4.60486301959207e-05,9606.ENSP00000281031,0
9606.ENSP00000363899,4.707703251674398e-06,2.20352724790995e-06,6.77275528079378e-07,9606.ENSP00000281031,0
9606.ENSP00000371362,1.296112165207596e-05,6.405691641370208e-06,2.00531132674085e-06,9606.ENSP00000281031,0
9606.ENSP00000323678,1.4920238896333648e-05,6.846678990570505e-06,2.03797976925065e-06,9606.ENSP00000281031,0
9606.ENSP00000445446,1.5154862161958926e-06,8.023291704283034e-07,2.6643443633444353e-07,9606.ENSP00000281031,0
9606.ENSP00000215882,7.927753874155678e-05,5.8152168388315934e-05,2.952532986260098e-05,9606.ENSP00000281031,0
9606.ENSP00000363873,6.476229423719743e-05,5.0152013351789974e-05,2.6019948843666014e-05,9606.ENSP00000281031,1
9606.ENSP00000224807,6.460056887887813e-05,4.1167572105163794e-05,1.7990091843580866e-05,9606.ENSP00000281031,0
9606.ENSP00000346954,1.297583818552254e-05,8.556410838507314e-06,3.984292845444932e-06,9606.ENSP00000281031,0
9606.ENSP00000379999,0.0001557908800631,0.000117378612533,5.864920317509365e-05,9606.ENSP00000281031,0
9606.ENSP00000274813,3.7700995785457016e-05,2.187763048840384e-05,9.304379227865311e-06,9606.ENSP00000281031,0
9606.ENSP00000358840,0.0004149627403998,0.0003390326992066,0.0001795091805672,9606.ENSP00000281031,0
9606.ENSP00000273158,4.291404409576169e-06,2.348149326519693e-06,7.932522273705517e-07,9606.ENSP00000281031,0
9606.ENSP00000358510,2.644194213262679e-05,1.9301218307577633e-05,9.475786842627873e-06,9606.ENSP00000281031,0
9606.ENSP00000430025,9.621859112762e-06,6.394261707570281e-06,2.9166080294296934e-06,9606.ENSP00000281031,0
9606.ENSP00000229379,0.0019791981023248,0.0023449589969221,0.0019712629106491,9606.ENSP00000281031,0
9606.ENSP00000377617,1.589906899876848e-05,9.567335546665992e-06,4.283616061570959e-06,9606.ENSP00000281031,0
9606.ENSP00000267436,9.453016061015493e-06,5.400726637691951e-06,2.119947866762059e-06,9606.ENSP00000281031,0
9606.ENSP00000372191,0.0001459827568088,0.0001066980021093,5.3100211883796685e-05,9606.ENSP00000330787,0
9606.ENSP00000325562,9.125517335827909e-05,5.973903375500017e-05,2.5625378823287985e-05,9606.ENSP00000330787,0
9606.ENSP00000363419,4.664645585806285e-06,3.425911205861608e-06,1.7979640576539195e-06,9606.ENSP00000330787,0
9606.ENSP00000310547,3.9625683313197665e-05,2.6202437954491897e-05,1.1655536596010883e-05,9606.ENSP00000330787,0
9606.ENSP00000292147,4.099648585871323e-05,2.767779566810467e-05,1.3022222671469129e-05,9606.ENSP00000330787,0
9606.ENSP00000379563,5.135750665043377e-05,2.7280191357797656e-05,8.919083835000433e-06,9606.ENSP00000330787,0
9606.ENSP00000407560,9.942817585957406e-07,3.1061648488600474e-07,6.977387544224879e-08,9606.ENSP00000330787,0
9606.ENSP00000360541,0.0001381541619024,0.0001009530280027,4.958068229721019e-05,9606.ENSP00000330787,0
9606.ENSP00000263774,0.0039155361578511,0.0044774947378267,0.0036328719031244,9606.ENSP00000330787,0
9606.ENSP00000357535,0.0001648539683313,8.714827692918131e-05,3.4394788596629495e-05,9606.ENSP00000330787,0
9606.ENSP00000346173,0.0001759689136408,0.000112385251905,5.064793754167786e-05,9606.ENSP00000330787,0
9606.ENSP00000346255,6.825788282759988e-05,2.635628376728861e-05,7.266755700342011e-06,9606.ENSP00000330787,0
9606.ENSP00000371586,1.0949151051327076e-05,5.431226071363402e-06,2.233455388616037e-06,9606.ENSP00000330787,0
9606.ENSP00000322316,8.274973430685117e-05,5.650763978657976e-05,2.5414445911846412e-05,9606.ENSP00000330787,0
9606.ENSP00000258080,0.0001151317152981,8.190119863652796e-05,4.09335836362608e-05,9606.ENSP00000330787,0
9606.ENSP00000320043,1.5544597304481814e-05,7.459828169456989e-06,2.827031571652995e-06,9606.ENSP00000330787,0
9606.ENSP00000384867,5.4024462725378294e-05,3.938432117135215e-05,1.9023324314562883e-05,9606.ENSP00000330787,0
9606.ENSP00000366939,2.9370561542129797e-05,2.3772613693014784e-05,1.2841708426793634e-05,9606.ENSP00000330787,0
9606.ENSP00000355467,3.522711503954392e-05,2.575803648990444e-05,1.338955552320103e-05,9606.ENSP00000330787,0
9606.ENSP00000341213,4.2068360185001e-05,3.3600800432473575e-05,1.748515648656416e-05,9606.ENSP00000330787,0
9606.ENSP00000308515,2.3686935050608187e-05,1.605090199938396e-05,8.051529472260848e-06,9606.ENSP00000330787,0
9606.ENSP00000264451,2.178316844407954e-05,1.5815488931390932e-05,7.879723542958002e-06,9606.ENSP00000330787,0
9606.ENSP00000260953,2.91580010046965e-06,9.820286100851127e-07,2.3046869572694178e-07,9606.ENSP00000330787,0
9606.ENSP00000418008,5.8091488319268536e-05,2.2217104464330697e-05,5.853411926151982e-06,9606.ENSP00000330787,0
9606.ENSP00000371607,1.5055614271251365e-05,7.41544292529728e-06,2.832984946326185e-06,9606.ENSP00000330787,0
9606.ENSP00000401980,0.0001359002201528,9.35592307411939e-05,4.6068124681419465e-05,9606.ENSP00000330787,0
9606.ENSP00000328570,8.990161124607641e-05,5.75856546845649e-05,2.6239115015149193e-05,9606.ENSP00000330787,0
9606.ENSP00000359675,3.0968394002598856e-05,1.5736955213528867e-05,6.895086596871606e-06,9606.ENSP00000330787,0
9606.ENSP00000308610,0.0002360752513912,0.0001874977278467,9.669063959150164e-05,9606.ENSP00000330787,0
9606.ENSP00000085068,4.408221304875751e-05,1.958085199601661e-05,6.244159717751266e-06,9606.ENSP00000330787,0
9606.ENSP00000389903,7.292911350413709e-06,3.3429817327194433e-06,1.0309050679979916e-06,9606.ENSP00000330787,0
9606.ENSP00000245816,9.717246379458744e-05,7.87660408292545e-05,4.171524869687964e-05,9606.ENSP00000330787,0
9606.ENSP00000238379,2.1593303663677823e-05,9.50616407873315e-06,3.297731978615377e-06,9606.ENSP00000330787,0
9606.ENSP00000310873,0.0001019369382153,6.641545797761031e-05,2.7353471250222368e-05,9606.ENSP00000330787,0
9606.ENSP00000428263,4.71197721663273e-06,2.3882971384691572e-06,7.4867233558641e-07,9606.ENSP00000330787,0
9606.ENSP00000288111,4.137727811318029e-05,2.0572738083861176e-05,7.406515959138128e-06,9606.ENSP00000330787,0
9606.ENSP00000216254,0.0006309111359562,0.0004588237586431,0.0002229493710105,9606.ENSP00000330787,0
9606.ENSP00000387262,0.0004588272079325,0.0003407058227119,0.0001691109096454,9606.ENSP00000330787,0
9606.ENSP00000368318,2.747444571912139e-05,1.5151871619164542e-05,6.113062197130385e-06,9606.ENSP00000330787,0
9606.ENSP00000273986,0.000413981080644,0.0003384847891292,0.0001773845685768,9606.ENSP00000330787,0
9606.ENSP00000264093,0.0033379643063207,0.0039838691346368,0.0033612391686725,9606.ENSP00000330787,0
9606.ENSP00000315118,0.0001386765585639,0.0001048190911147,5.242595921391146e-05,9606.ENSP00000330787,0
9606.ENSP00000264193,4.110062713717833e-05,2.307763490216651e-05,9.564007896395538e-06,9606.ENSP00000330787,0
9606.ENSP00000302037,2.8243961216502125e-05,1.7793995756204235e-05,7.988431670559758e-06,9606.ENSP00000330787,0
9606.ENSP00000301329,2.7983396634195383e-05,1.1068566789296784e-05,3.0171865612883774e-06,9606.ENSP00000330787,0
9606.ENSP00000481127,1.389956435139206e-06,5.020220924878477e-07,1.3309027158794493e-07,9606.ENSP00000330787,0
9606.ENSP00000273968,3.3319744249545426e-06,1.339914067292887e-06,3.763271396656182e-07,9606.ENSP00000330787,0
9606.ENSP00000267103,2.3152630442019778e-05,1.0081212319162462e-05,2.9506178308444303e-06,9606.ENSP00000330787,0
9606.ENSP00000351214,8.705878240689515e-05,5.6437954042063424e-05,2.3832031583053587e-05,9606.ENSP00000330787,0
9606.ENSP00000263702,2.2176601390884356e-05,9.647990789437523e-06,2.7826248321110284e-06,9606.ENSP00000330787,0
9606.ENSP00000403987,5.425786777351533e-07,1.266292578210235e-07,1.9877999276546908e-08,9606.ENSP00000330787,0
9606.ENSP00000406933,2.553487108617343e-05,1.795462573703946e-05,8.842005971275684e-06,9606.ENSP00000330787,1
9606.ENSP00000317177,9.655505680234057e-06,4.002914997045175e-06,1.1091313402575288e-06,9606.ENSP00000330787,0
9606.ENSP00000441065,7.300743929096298e-05,5.359648830853462e-05,2.684393510162217e-05,9606.ENSP00000330787,0
9606.ENSP00000360268,5.983445409176796e-05,2.8722129103269823e-05,1.0744935206498916e-05,9606.ENSP00000330787,0
9606.ENSP00000288532,9.936369127131369e-05,7.092364588618397e-05,3.387835549453648e-05,9606.ENSP00000330787,0
9606.ENSP00000429168,4.5330821616114114e-05,3.5657087263380306e-05,1.8260433563589607e-05,9606.ENSP00000330787,0
9606.ENSP00000238561,2.8986329582867356e-05,1.5217813901380246e-05,4.812302738356225e-06,9606.ENSP00000330787,0
9606.ENSP00000386543,1.89506551623247e-05,1.2399941501101597e-05,5.705529258677634e-06,9606.ENSP00000330787,0
9606.ENSP00000317379,0.0001238721126406,9.988110448232396e-05,5.39110598919217e-05,9606.ENSP00000330787,0
9606.ENSP00000355741,0.0001292734808946,9.261537498564408e-05,4.414331953778056e-05,9606.ENSP00000330787,1
9606.ENSP00000327070,0.0005435059132074,0.0004109793586547,0.000206147194104,9606.ENSP00000330787,0
9606.ENSP00000469981,2.9408718601909182e-05,1.1683995888643204e-05,3.203039721325619e-06,9606.ENSP00000330787,0
9606.ENSP00000337358,4.253198479517976e-05,3.479154395775364e-05,1.8845254339991207e-05,9606.ENSP00000330787,1
9606.ENSP00000370882,0.0021379017587678,0.0029270390281512,0.0027790584978649,9606.ENSP00000330787,0
9606.ENSP00000354415,2.4173148477125625e-05,1.4370767230216609e-05,6.6493081574917245e-06,9606.ENSP00000330787,0
9606.ENSP00000037869,8.065280988248676e-05,5.825635965040131e-05,2.748097731925092e-05,9606.ENSP00000330787,0
9606.ENSP00000317159,0.0036749140252893,0.0042337925032659,0.0034802304533449,9606.ENSP00000330787,0
9606.ENSP00000326219,0.00020539280647,0.0001528254317006,7.694788989875957e-05,9606.ENSP00000330787,0
