protein,heat_target_0.1,heat_target_0.2,heat_target_0.3,Target,label
9606.ENSP00000346173,0.0001024710581987,8.314140723086894e-05,7.918157643871382e-05,9606.ENSP00000281031,0
9606.ENSP00000346255,8.626979251857847e-05,8.112315117614344e-05,7.86720120231621e-05,9606.ENSP00000281031,0
9606.ENSP00000371586,7.054100569803268e-05,7.99695189925842e-05,7.88209872553125e-05,9606.ENSP00000281031,0
9606.ENSP00000322316,0.0001555094349896,8.905285358196124e-05,8.025861461646855e-05,9606.ENSP00000281031,0
9606.ENSP00000258080,9.456946281716228e-05,8.068404713412747e-05,7.792122778482735e-05,9606.ENSP00000281031,0
9606.ENSP00000320043,7.9225683293771e-05,8.066678128670901e-05,7.89265614002943e-05,9606.ENSP00000281031,0
9606.ENSP00000384867,0.000163865959621,9.291135211242364e-05,8.098821126623079e-05,9606.ENSP00000281031,0
9606.ENSP00000366939,0.0001157557271653,9.118155867327005e-05,8.213760884245858e-05,9606.ENSP00000281031,0
9606.ENSP00000355467,9.610157576389612e-05,8.171714580385014e-05,7.851779810152948e-05,9606.ENSP00000281031,0
9606.ENSP00000341213,0.0002144182071788,0.0001247750187758,9.245902037946507e-05,9606.ENSP00000281031,0
9606.ENSP00000308515,9.249288268620148e-05,8.22232905193232e-05,7.89511832408607e-05,9606.ENSP00000281031,0
9606.ENSP00000264451,0.0001056699620676,8.875915227690712e-05,8.125066960928962e-05,9606.ENSP00000281031,0
9606.ENSP00000260953,5.135681203682907e-05,7.085367542458698e-05,7.62098134146072e-05,9606.ENSP00000281031,0
9606.ENSP00000418008,9.50568137341179e-05,8.229097147705033e-05,7.898976764408872e-05,9606.ENSP00000281031,0
9606.ENSP00000371607,7.40486357244663e-05,7.739760621916503e-05,7.7852513641119e-05,9606.ENSP00000281031,0
9606.ENSP00000401980,9.371594933327287e-05,8.195683039957657e-05,7.888137042755261e-05,9606.ENSP00000281031,0
9606.ENSP00000328570,0.0001014761146507,8.289056859211996e-05,7.913243462098762e-05,9606.ENSP00000281031,0
9606.ENSP00000359675,8.026597060961649e-05,8.066512236837298e-05,7.87288008723408e-05,9606.ENSP00000281031,0
9606.ENSP00000308610,0.0001541111123515,8.537485700799152e-05,7.965056283865124e-05,9606.ENSP00000281031,0
9606.ENSP00000085068,9.425660391571e-05,8.222994074458256e-05,7.903532969066873e-05,9606.ENSP00000281031,0
9606.ENSP00000389903,6.639391358476132e-05,7.664876466151327e-05,7.701288996031508e-05,9606.ENSP00000281031,0
9606.ENSP00000245816,0.0001543321850476,8.732046990189701e-05,7.975735206855461e-05,9606.ENSP00000281031,0
9606.ENSP00000238379,9.383951692143457e-05,8.273061393992975e-05,7.913209992693737e-05,9606.ENSP00000281031,0
9606.ENSP00000310873,0.0001883033983176,9.129723912337796e-05,8.04802039056085e-05,9606.ENSP00000281031,0
9606.ENSP00000428263,6.14045638940297e-05,7.446458039339632e-05,7.714835373917595e-05,9606.ENSP00000281031,0
9606.ENSP00000288111,0.00010156720964,8.340751082869247e-05,7.929890853120014e-05,9606.ENSP00000281031,0
9606.ENSP00000216254,0.0001108947544707,8.335793245350942e-05,7.916316098999232e-05,9606.ENSP00000281031,0
9606.ENSP00000387262,0.0001117156789405,8.320697088493034e-05,7.897769683040679e-05,9606.ENSP00000281031,0
9606.ENSP00000368318,9.772351040737703e-05,8.330363925779238e-05,7.933278538985178e-05,9606.ENSP00000281031,0
9606.ENSP00000273986,0.0001794519048416,8.735588198760524e-05,7.984213152667508e-05,9606.ENSP00000281031,0
9606.ENSP00000264093,0.0002100469864672,8.989175694296136e-05,8.053683995967731e-05,9606.ENSP00000281031,0
9606.ENSP00000315118,0.0001569003507029,8.73166136443615e-05,7.977323548402637e-05,9606.ENSP00000281031,0
9606.ENSP00000264193,9.474967373535036e-05,8.224249177146703e-05,7.901969365775585e-05,9606.ENSP00000281031,0
9606.ENSP00000302037,0.0001039629423758,8.424014231422916e-05,7.910765270935372e-05,9606.ENSP00000281031,0
9606.ENSP00000301329,9.212392615154386e-05,8.238489681389183e-05,7.914413436083123e-05,9606.ENSP00000281031,1
9606.ENSP00000481127,2.9580885893665258e-05,5.0517151976237074e-05,6.184455560287461e-05,9606.ENSP00000281031,0
9606.ENSP00000273968,2.929505535576027e-05,4.802260809810832e-05,5.907870945520699e-05,9606.ENSP00000281031,0
9606.ENSP00000267103,9.331318869953976e-05,8.201626769732684e-05,7.904264202807099e-05,9606.ENSP00000281031,0
9606.ENSP00000351214,0.000171672552824,8.973165677161887e-05,8.024217822821811e-05,9606.ENSP00000281031,0
9606.ENSP00000263702,0.0001024848315864,8.356566831935197e-05,7.938659837236628e-05,9606.ENSP00000281031,0
9606.ENSP00000403987,1.764605622156523e-05,3.4604301617946476e-05,4.6242934331530705e-05,9606.ENSP00000281031,0
9606.ENSP00000406933,0.0001069328427547,8.835640619508922e-05,8.081501437118277e-05,9606.ENSP00000281031,0
9606.ENSP00000317177,7.82249408075586e-05,8.071342017501593e-05,7.827985245967284e-05,9606.ENSP00000281031,0
9606.ENSP00000441065,0.0001202564890263,8.491616608807817e-05,7.956490298965946e-05,9606.ENSP00000281031,0
9606.ENSP00000360268,8.961039566202089e-05,8.146886830218136e-05,7.873699360061437e-05,9606.ENSP00000281031,0
9606.ENSP00000288532,0.000143665674841,8.894124039215967e-05,8.024873386602849e-05,9606.ENSP00000281031,0
9606.ENSP00000429168,0.0002057266974588,0.0001244151935679,9.290973684983328e-05,9606.ENSP00000281031,0
9606.ENSP00000238561,0.0001502679078839,9.643955127103254e-05,8.219278242904693e-05,9606.ENSP00000281031,0
9606.ENSP00000386543,0.0001040090210153,8.73949975357391e-05,8.051415352383628e-05,9606.ENSP00000281031,0
9606.ENSP00000317379,0.0001246820174856,8.445065031992272e-05,7.941519288579002e-05,9606.ENSP00000281031,0
9606.ENSP00000355741,0.0001310810621362,8.474195783492178e-05,7.871444540796801e-05,9606.ENSP00000281031,0
9606.ENSP00000327070,0.0001115230043069,8.307473035529256e-05,7.907392864581198e-05,9606.ENSP00000281031,0
9606.ENSP00000469981,7.894289592513815e-05,7.798412843840197e-05,7.731340156169608e-05,9606.ENSP00000281031,0
9606.ENSP00000337358,0.0001440848427591,9.354020585305987e-05,8.139700366882607e-05,9606.ENSP00000281031,0
9606.ENSP00000370882,0.0001632167550269,8.787896513240412e-05,8.018699008971453e-05,9606.ENSP00000281031,0
9606.ENSP00000354415,8.996001997729763e-05,8.252609404735267e-05,7.893200381658971e-05,9606.ENSP00000281031,0
9606.ENSP00000037869,0.0001679760898696,9.14077609195374e-05,8.074304059846327e-05,9606.ENSP00000281031,0
9606.ENSP00000317159,0.0001930503058247,8.88764625415206e-05,8.01013593445532e-05,9606.ENSP00000281031,0
9606.ENSP00000326219,0.0001118917934945,8.35721948533319e-05,7.924288365757093e-05,9606.ENSP00000281031,0
9606.ENSP00000364204,8.923855057219043e-05,8.107293251669034e-05,7.851297414163128e-05,9606.ENSP00000281031,0
9606.ENSP00000235329,8.937228267313913e-05,8.13548467704095e-05,7.871387788327411e-05,9606.ENSP00000281031,0
9606.ENSP00000236980,9.245938417734578e-05,8.249028905993327e-05,7.859911420382559e-05,9606.ENSP00000281031,0
9606.ENSP00000379047,7.83425202826038e-05,8.085364243015647e-05,7.92402497609146e-05,9606.ENSP00000281031,0
9606.ENSP00000354223,0.0003698541841004,0.0001002579010673,8.140681165968999e-05,9606.ENSP00000281031,0
9606.ENSP00000396954,0.0001022533760988,8.178157440852374e-05,7.832865230739117e-05,9606.ENSP00000281031,0
9606.ENSP00000258955,2.1059873688500375e-05,3.7952162529109046e-05,4.966795313521288e-05,9606.ENSP00000281031,0
9606.ENSP00000262507,0.0001415522565366,8.710775728104636e-05,8.004855772014707e-05,9606.ENSP00000281031,0
9606.ENSP00000436773,6.359534017974511e-05,7.874845323385671e-05,7.90988706285134e-05,9606.ENSP00000281031,0
9606.ENSP00000305138,7.41755502531305e-05,8.137147960951552e-05,7.93200233601965e-05,9606.ENSP00000281031,0
9606.ENSP00000265070,8.663030166644603e-05,8.061521657509729e-05,7.833946438040584e-05,9606.ENSP00000281031,0
9606.ENSP00000285083,0.0001125446433434,8.685452485224232e-05,8.022338442970067e-05,9606.ENSP00000281031,0
9606.ENSP00000312770,2.71378958132118e-05,4.845884905080311e-05,6.0426835261750966e-05,9606.ENSP00000281031,0
9606.ENSP00000361993,0.000138116753078,8.640343003207818e-05,7.987777644302696e-05,9606.ENSP00000281031,0
9606.ENSP00000446252,9.616607712814584e-05,8.230151433963329e-05,7.897408795543015e-05,9606.ENSP00000281031,0
9606.ENSP00000417190,0.0001001739656203,8.452286419924349e-05,7.958618516568094e-05,9606.ENSP00000281031,0
9606.ENSP00000072869,0.0001073833482223,9.054390102392064e-05,8.147870539687574e-05,9606.ENSP00000281031,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000281031,0
9606.ENSP00000306887,0.0001371796824969,9.390343620907517e-05,8.201605669455603e-05,9606.ENSP00000281031,0
9606.ENSP00000402661,0.0001596713264007,9.297134238295256e-05,8.122902363538742e-05,9606.ENSP00000281031,1
9606.ENSP00000478212,8.455458737444133e-05,8.060668187681586e-05,7.851119880797341e-05,9606.ENSP00000281031,0
9606.ENSP00000261434,0.0001139194719144,9.037825657287613e-05,8.151135261869058e-05,9606.ENSP00000281031,0
9606.ENSP00000006658,0.0001242316502612,8.503263961756602e-05,7.946536061353981e-05,9606.ENSP00000281031,1
9606.ENSP00000369383,0.0002028517774306,9.14429547265172e-05,8.032818004721776e-05,9606.ENSP00000281031,0
9606.ENSP00000269980,0.0001182600244646,8.450775931123644e-05,7.947280391817912e-05,9606.ENSP00000281031,0
9606.ENSP00000313877,0.0001017830436467,8.320604683831334e-05,7.929071580292657e-05,9606.ENSP00000281031,0
9606.ENSP00000338034,0.0001823799393605,9.767266601556912e-05,8.178752614185214e-05,9606.ENSP00000281031,0
9606.ENSP00000402038,8.597789565101266e-05,8.258134039351717e-05,7.942249794723466e-05,9606.ENSP00000281031,0
9606.ENSP00000263035,0.0001513164606876,8.566644100937992e-05,7.910923886811361e-05,9606.ENSP00000281031,0
9606.ENSP00000363899,6.06264584348537e-05,7.520718645537272e-05,7.791024108882993e-05,9606.ENSP00000281031,0
9606.ENSP00000371362,9.338714153273032e-05,8.691179391462356e-05,8.063609857345e-05,9606.ENSP00000281031,0
9606.ENSP00000323678,0.0001028239057632,8.602066372986883e-05,7.995764462975785e-05,9606.ENSP00000281031,0
9606.ENSP00000445446,2.2499447368318215e-05,3.366517921676859e-05,4.178144081379287e-05,9606.ENSP00000281031,0
9606.ENSP00000215882,0.0001115237901103,8.354627061635256e-05,7.921864744275808e-05,9606.ENSP00000281031,0
9606.ENSP00000363873,0.0001538786891615,8.759236516198143e-05,7.839399040676653e-05,9606.ENSP00000281031,1
9606.ENSP00000224807,0.0001077866909326,8.266916847787797e-05,7.879324402892962e-05,9606.ENSP00000281031,0
9606.ENSP00000346954,9.240292274625972e-05,8.591871301177889e-05,8.093596261460334e-05,9606.ENSP00000281031,0
9606.ENSP00000379999,0.0001525627158116,8.688121306477115e-05,7.975014159455895e-05,9606.ENSP00000281031,0
9606.ENSP00000274813,9.608052641851828e-05,8.152543159667403e-05,7.839109457563609e-05,9606.ENSP00000281031,0
9606.ENSP00000358840,0.0001679277920629,8.685608918312937e-05,7.953158637974411e-05,9606.ENSP00000281031,0
9606.ENSP00000273158,5.5097098083933815e-05,6.737698276992887e-05,7.2241629823111e-05,9606.ENSP00000281031,0
9606.ENSP00000358510,0.0001450295385438,0.0001035640889313,8.536921086488292e-05,9606.ENSP00000281031,0
9606.ENSP00000430025,9.101432078750804e-05,8.952856296673417e-05,8.415199408773333e-05,9606.ENSP00000281031,0
9606.ENSP00000229379,0.0002398379147052,9.267438144888728e-05,8.066613372648135e-05,9606.ENSP00000281031,0
9606.ENSP00000377617,9.215248428517953e-05,8.369795250473544e-05,7.960998482303694e-05,9606.ENSP00000281031,0
9606.ENSP00000267436,8.389445429202169e-05,8.457514923065901e-05,8.103752043098211e-05,9606.ENSP00000281031,0
9606.ENSP00000372191,0.0001101166781154,8.296566375065595e-05,7.916813046904281e-05,9606.ENSP00000330787,0
9606.ENSP00000325562,0.0001728927309159,9.066311758942902e-05,8.047238952713087e-05,9606.ENSP00000330787,0
9606.ENSP00000363419,4.6214801841415465e-05,6.18635313003324e-05,6.904633482918143e-05,9606.ENSP00000330787,0
9606.ENSP00000310547,0.0001624069409444,9.594561561243609e-05,8.158982382155955e-05,9606.ENSP00000330787,0
9606.ENSP00000292147,0.0001189840550068,8.579731365898624e-05,7.984779949765652e-05,9606.ENSP00000330787,0
9606.ENSP00000379563,0.0001185655783046,8.345064270542935e-05,7.899838965386152e-05,9606.ENSP00000330787,0
9606.ENSP00000407560,2.1858091713511385e-05,4.166451981291175e-05,5.4053558415034786e-05,9606.ENSP00000330787,0
9606.ENSP00000360541,0.0001464236556785,8.627807255834341e-05,7.972097228048369e-05,9606.ENSP00000330787,0
9606.ENSP00000263774,0.0002205485507147,8.917674858821556e-05,8.010051533346996e-05,9606.ENSP00000330787,0
9606.ENSP00000357535,9.775884973350912e-05,8.254497515736148e-05,7.904569065431133e-05,9606.ENSP00000330787,0
9606.ENSP00000346173,0.0001102671521948,8.41672153910622e-05,7.944682147353888e-05,9606.ENSP00000330787,0
9606.ENSP00000346255,8.666377107147127e-05,8.148307824740186e-05,7.882701174821705e-05,9606.ENSP00000330787,0
9606.ENSP00000371586,6.96780625730753e-05,8.038024679990485e-05,7.911973807495087e-05,9606.ENSP00000330787,0
9606.ENSP00000322316,0.0001826719817472,9.231588046532124e-05,8.075933874351904e-05,9606.ENSP00000330787,0
9606.ENSP00000258080,0.0001008528197417,8.130417700158432e-05,7.811171963112429e-05,9606.ENSP00000330787,0
9606.ENSP00000320043,7.741972513031214e-05,8.100141712930053e-05,7.914233719930053e-05,9606.ENSP00000330787,0
9606.ENSP00000384867,0.0001874080917332,9.696285997051746e-05,8.161613368429244e-05,9606.ENSP00000330787,0
9606.ENSP00000366939,0.0001426031521987,9.787591261556372e-05,8.377686026506126e-05,9606.ENSP00000330787,0
9606.ENSP00000355467,0.0001050029459293,8.279533358290792e-05,7.87727112765424e-05,9606.ENSP00000330787,0
9606.ENSP00000341213,0.0002295121375937,0.0001316021662205,9.441579459235072e-05,9606.ENSP00000330787,0
9606.ENSP00000308515,9.324543498223647e-05,8.329840056831017e-05,7.939046918181702e-05,9606.ENSP00000330787,0
9606.ENSP00000264451,0.0001190083639812,9.200908243656158e-05,8.193305257009342e-05,9606.ENSP00000330787,0
9606.ENSP00000260953,4.809709935216233e-05,6.987286178627983e-05,7.594399357913062e-05,9606.ENSP00000330787,0
9606.ENSP00000418008,9.766293078428134e-05,8.287818491226062e-05,7.91711499914527e-05,9606.ENSP00000330787,0
9606.ENSP00000371607,7.486050162697211e-05,7.754850958008319e-05,7.792425458319485e-05,9606.ENSP00000330787,0
9606.ENSP00000401980,9.748324373504148e-05,8.255538705270737e-05,7.906361133791506e-05,9606.ENSP00000330787,0
9606.ENSP00000328570,0.0001075625114026,8.373174932785332e-05,7.934276800369844e-05,9606.ENSP00000330787,0
9606.ENSP00000359675,7.936763722682372e-05,8.09368139016442e-05,7.890104461694136e-05,9606.ENSP00000330787,0
9606.ENSP00000308610,0.0001747280184645,8.656921272631735e-05,7.977459608810022e-05,9606.ENSP00000330787,0
9606.ENSP00000085068,9.66732040978968e-05,8.283293573185802e-05,7.923290104372427e-05,9606.ENSP00000330787,0
9606.ENSP00000389903,6.811672210460529e-05,7.759812433505431e-05,7.736201951047406e-05,9606.ENSP00000330787,0
9606.ENSP00000245816,0.0001913411106215,9.024114115163684e-05,8.013709884835407e-05,9606.ENSP00000330787,0
9606.ENSP00000238379,9.381300333188848e-05,8.338627958437428e-05,7.934709719847888e-05,9606.ENSP00000330787,0
9606.ENSP00000310873,0.000219296925934,9.499378211330622e-05,8.09599514468573e-05,9606.ENSP00000330787,0
9606.ENSP00000428263,6.145322549855337e-05,7.597972580697387e-05,7.818464655429125e-05,9606.ENSP00000330787,0
9606.ENSP00000288111,0.0001071115548256,8.444071863777936e-05,7.956714398460463e-05,9606.ENSP00000330787,0
9606.ENSP00000216254,0.0001232177164638,8.438968507107347e-05,7.939495844766498e-05,9606.ENSP00000330787,0
9606.ENSP00000387262,0.0001224492007168,8.409168367506936e-05,7.91667916928418e-05,9606.ENSP00000330787,0
9606.ENSP00000368318,0.00010110407311,8.414147305302322e-05,7.957148045534268e-05,9606.ENSP00000330787,0
9606.ENSP00000273986,0.0002358670753892,9.004159801406786e-05,8.02229915279895e-05,9606.ENSP00000330787,0
9606.ENSP00000264093,0.000291568780085,9.332207991974428e-05,8.104898734018207e-05,9606.ENSP00000330787,0
9606.ENSP00000315118,0.0001879125047707,9.003076411318034e-05,8.01895948825404e-05,9606.ENSP00000330787,0
9606.ENSP00000264193,9.751107427291572e-05,8.291374979307875e-05,7.922141958260909e-05,9606.ENSP00000330787,0
9606.ENSP00000302037,0.0001107438656617,8.589452045271173e-05,7.958378409966826e-05,9606.ENSP00000330787,0
9606.ENSP00000301329,9.290242451243104e-05,8.294535655295476e-05,7.934404129628092e-05,9606.ENSP00000330787,0
9606.ENSP00000481127,2.7185637009097263e-05,4.924022141494788e-05,6.116229633335024e-05,9606.ENSP00000330787,0
9606.ENSP00000273968,3.031815322174225e-05,4.858284955844283e-05,5.9219506510999054e-05,9606.ENSP00000330787,0
9606.ENSP00000267103,9.428182966075838e-05,8.260233153123409e-05,7.92381470091641e-05,9606.ENSP00000330787,0
9606.ENSP00000351214,0.0001866582024376,9.208238770952448e-05,8.063059067353606e-05,9606.ENSP00000330787,0
9606.ENSP00000263702,0.0001012844732031,8.438503573415801e-05,7.962968084029853e-05,9606.ENSP00000330787,0
9606.ENSP00000403987,1.4526600352837704e-05,3.230982838431373e-05,4.459418778424151e-05,9606.ENSP00000330787,0
9606.ENSP00000406933,0.0001235420786542,9.215248428517953e-05,8.166563202394173e-05,9606.ENSP00000330787,1
9606.ENSP00000317177,7.533754978794605e-05,8.115479431580752e-05,7.8634409874212e-05,9606.ENSP00000330787,0
9606.ENSP00000441065,0.0001323593896813,8.670710667502135e-05,8.000709931366146e-05,9606.ENSP00000330787,0
9606.ENSP00000360268,9.115119610214606e-05,8.190839434973896e-05,7.89002442616038e-05,9606.ENSP00000330787,0
9606.ENSP00000288532,0.0001697092957329,9.26691573113203e-05,8.097035606624559e-05,9606.ENSP00000330787,0
9606.ENSP00000429168,0.0002520449343137,0.0001409052492817,9.794275683816522e-05,9606.ENSP00000330787,0
9606.ENSP00000238561,0.0001537467906018,9.98256728053093e-05,8.304762741317973e-05,9606.ENSP00000330787,0
9606.ENSP00000386543,0.0001152511904365,9.050000517163426e-05,8.124998566927388e-05,9606.ENSP00000330787,0
9606.ENSP00000317379,0.0001423221256118,8.597753912908956e-05,7.971694867592305e-05,9606.ENSP00000330787,0
9606.ENSP00000355741,0.0001539806544315,8.70968506205827e-05,7.917016046121716e-05,9606.ENSP00000330787,1
9606.ENSP00000327070,0.0001250276254722,8.39915664982982e-05,7.927414844743907e-05,9606.ENSP00000330787,0
9606.ENSP00000469981,7.801109313732013e-05,7.777583959978074e-05,7.725537579972297e-05,9606.ENSP00000330787,0
9606.ENSP00000337358,0.0001794098934624,0.0001000852935248,8.24835296953097e-05,9606.ENSP00000330787,1
9606.ENSP00000370882,0.0002068743342533,9.035518451128156e-05,8.069539035204798e-05,9606.ENSP00000330787,0
9606.ENSP00000354415,9.300404781242833e-05,8.331843855557963e-05,7.91609927546233e-05,9606.ENSP00000330787,0
9606.ENSP00000037869,0.0002017955557676,9.571412374498324e-05,8.142159640556201e-05,9606.ENSP00000330787,0
9606.ENSP00000317159,0.0002563507005106,9.18841251404956e-05,8.048183372011408e-05,9606.ENSP00000330787,0
9606.ENSP00000326219,0.0001260736607946,8.476701623294502e-05,7.9510806244798e-05,9606.ENSP00000330787,0
9606.ENSP00000364204,9.077561117010192e-05,8.153753151418641e-05,7.869005639804527e-05,9606.ENSP00000330787,0
9606.ENSP00000235329,9.11205861484632e-05,8.184728358173743e-05,7.890090637374669e-05,9606.ENSP00000330787,1
9606.ENSP00000236980,9.58423552219756e-05,8.350794814759865e-05,7.886798994150013e-05,9606.ENSP00000330787,0
9606.ENSP00000379047,9.412858344148844e-05,8.468766463920474e-05,8.017627988010645e-05,9606.ENSP00000330787,0
